1.4162e+00	1.2928e+00	1.8569e+00	1.8287e+00
1.5455e+00	9.9851e-01	2.8653e+00	2.0291e+00
2.0424e+00	2.3826e+00	2.3415e+00	1.4653e+00
1.2428e+00	1.5764e+00	2.5061e+00	1.7636e+00
2.4383e+00	2.3794e+00	9.0817e-01	2.7547e+00
9.4047e-01	7.2647e-01	1.6023e+00	2.7791e+00
1.9062e+00	1.9725e+00	1.9244e+00	1.7316e+00
1.1079e+00	1.1876e+00	2.4094e+00	1.9400e+00
1.3846e+00	1.3854e+00	2.1317e+00	1.7468e+00
2.3052e+00	2.2166e+00	8.5902e-01	2.8975e+00
8.6750e-01	9.7672e-01	1.9297e+00	2.2757e+00
1.0495e+00	1.0424e+00	1.7208e+00	2.0462e+00
1.2117e+00	8.8923e-01	1.1666e+00	3.0223e+00
1.1940e+00	1.1839e+00	2.1686e+00	1.8782e+00
2.6481e+00	2.5492e+00	2.2543e+00	1.3921e+00
1.3773e+00	1.3228e+00	1.5487e+00	1.9734e+00
1.2851e+00	1.5909e+00	1.2305e+00	2.4911e+00
1.9229e+00	2.5768e+00	2.3334e+00	1.5383e+00
2.1423e+00	2.6196e+00	2.2857e+00	1.4823e+00
1.5648e+00	7.1440e-01	1.8102e+00	2.8308e+00
1.8730e+00	7.5035e-01	2.0872e+00	2.6547e+00
2.5484e+00	2.8721e+00	2.0021e+00	1.5918e+00
9.9524e-01	1.1054e+00	1.5078e+00	2.1514e+00
1.2437e+00	7.7483e-01	2.0380e+00	2.4412e+00
1.2508e+00	1.4579e+00	2.6724e+00	1.7644e+00
2.2573e+00	2.0913e+00	2.0667e+00	1.6278e+00
1.2166e+00	8.6494e-01	2.1303e+00	2.2196e+00
1.8586e+00	1.7455e+00	2.1099e+00	1.6429e+00
1.8835e+00	1.7726e+00	1.9475e+00	1.7242e+00
2.0869e+00	2.4344e+00	2.4178e+00	1.4041e+00
1.6491e+00	2.4180e+00	2.8835e+00	1.4026e+00
2.5350e+00	2.0285e+00	1.1683e+00	2.5379e+00
1.4439e+00	1.2331e+00	2.3554e+00	1.7863e+00
1.9820e+00	2.3610e+00	2.0942e+00	1.6416e+00
7.3884e-01	1.0162e+00	2.4438e+00	2.5529e+00
2.4577e+00	2.3689e+00	1.1193e+00	2.4914e+00
8.4544e-01	9.9571e-01	1.5484e+00	2.3964e+00
1.7996e+00	1.5353e+00	2.8814e+00	1.4997e+00
1.6718e+00	1.8228e+00	9.3913e-01	3.0424e+00
2.0638e+00	1.9156e+00	1.9029e+00	1.7508e+00
2.6827e+00	2.7187e+00	1.7473e+00	1.8019e+00
9.2961e-01	1.0352e+00	2.0685e+00	2.1538e+00
1.3012e+00	1.6393e+00	2.1246e+00	1.7773e+00
2.1141e+00	2.5763e+00	1.0585e+00	2.6469e+00
1.7938e+00	1.8025e+00	8.3741e-01	3.2643e+00
1.2252e+00	1.0448e+00	1.5446e+00	2.0830e+00
2.0479e+00	1.8272e+00	2.8756e+00	1.3071e+00
1.6134e+00	2.1757e+00	2.8411e+00	1.4353e+00
1.2130e+00	1.3812e+00	1.8599e+00	1.8603e+00
9.8977e-01	7.5947e-01	2.3852e+00	2.5079e+00
1.3527e+00	1.6238e+00	1.8057e+00	1.8570e+00
1.1646e+00	8.9561e-01	2.4125e+00	2.1883e+00
2.5087e+00	2.5451e+00	1.1065e+00	2.4737e+00
2.0804e+00	1.7668e+00	2.5533e+00	1.4519e+00
2.1094e+00	1.9140e+00	2.5662e+00	1.3901e+00
8.3306e-01	1.2805e+00	2.0636e+00	2.2929e+00
1.8545e+00	1.5207e+00	2.6621e+00	1.5466e+00
2.4330e+00	2.1578e+00	2.2858e+00	1.4692e+00
1.5425e+00	1.1897e+00	1.7744e+00	1.9390e+00
2.0788e+00	1.5751e+00	2.8019e+00	1.4732e+00
1.3598e+00	1.1389e+00	2.0243e+00	1.8773e+00
2.3880e+00	2.2857e+00	2.5236e+00	1.2804e+00
1.0582e+00	1.1916e+00	1.5245e+00	2.0811e+00
1.4281e+00	1.5638e+00	1.9324e+00	1.7691e+00
1.4387e+00	1.1576e+00	1.7926e+00	1.9236e+00
2.7073e+00	2.6253e+00	1.6571e+00	1.8929e+00
1.5376e+00	1.7866e+00	1.2061e+00	2.4861e+00
1.4219e+00	7.7369e-01	2.2656e+00	2.4496e+00
2.6678e+00	2.5748e+00	1.9299e+00	1.6595e+00
1.6093e+00	1.7928e+00	1.9256e+00	1.7527e+00
1.1174e+00	7.7199e-01	2.5046e+00	2.4503e+00
7.3355e-01	1.8391e+00	2.3428e+00	2.5938e+00
1.4276e+00	1.4273e+00	1.8471e+00	1.8024e+00
1.1916e+00	1.3876e+00	1.5853e+00	1.9912e+00
7.5810e-01	9.8900e-01	1.7330e+00	2.5691e+00
7.9359e-01	1.1985e+00	2.4023e+00	2.3872e+00
1.2383e+00	8.4960e-01	1.6812e+00	2.3291e+00
2.4503e+00	2.0446e+00	2.5834e+00	1.3183e+00
1.6892e+00	1.3896e+00	2.2943e+00	1.6948e+00
6.9022e-01	1.4271e+00	1.6556e+00	3.0176e+00
7.9895e-01	9.9124e-01	1.7383e+00	2.4386e+00
1.2818e+00	1.4323e+00	2.3614e+00	1.7576e+00
2.7561e+00	2.4933e+00	2.1157e+00	1.5120e+00
2.2299e+00	2.6588e+00	2.3497e+00	1.4055e+00
2.0899e+00	2.3538e+00	2.5751e+00	1.3091e+00
1.6218e+00	1.3168e+00	1.9932e+00	1.8004e+00
1.2939e+00	1.5854e+00	1.8310e+00	1.8630e+00
1.5602e+00	1.3814e+00	2.0833e+00	1.7394e+00
1.8554e+00	2.3201e+00	2.6817e+00	1.3541e+00
1.5271e+00	1.7031e+00	9.4190e-01	3.1346e+00
1.8494e+00	1.8619e+00	1.8862e+00	1.7557e+00
2.1530e+00	2.1103e+00	1.8607e+00	1.7718e+00
2.2712e+00	2.3519e+00	1.2333e+00	2.3759e+00
1.8224e+00	1.7824e+00	2.9184e+00	1.3666e+00
1.3130e+00	1.2016e+00	1.1977e+00	2.4944e+00
2.3951e+00	1.9821e+00	2.2972e+00	1.5139e+00
6.6819e-01	1.3558e+00	2.1123e+00	2.8080e+00
1.2878e+00	1.4604e+00	1.4508e+00	2.0866e+00
2.1875e+00	1.9273e+00	1.9463e+00	1.7329e+00
1.7033e+00	2.2507e+00	1.0097e+00	2.9214e+00
8.8052e-01	1.0587e+00	1.9411e+00	2.2111e+00
2.0288e+00	2.1708e+00	1.9802e+00	1.6921e+00
1.5005e+00	1.4385e+00	2.0656e+00	1.7277e+00
1.6655e+00	1.3868e+00	1.7928e+00	1.8606e+00
2.7995e+00	2.4385e+00	1.1923e+00	2.3835e+00
1.8105e+00	1.9375e+00	1.9009e+00	1.7523e+00
1.3722e+00	1.6102e+00	2.4460e+00	1.6800e+00
2.6698e+00	2.1913e+00	2.4187e+00	1.3699e+00
2.3341e+00	2.0873e+00	2.5876e+00	1.3041e+00
1.3535e+00	8.0853e-01	2.3120e+00	2.3531e+00
2.6892e+00	2.1002e+00	9.8351e-01	2.7634e+00
1.6599e+00	1.8875e+00	2.1560e+00	1.6429e+00
2.6168e+00	2.4006e+00	1.0905e+00	2.5085e+00
1.2315e+00	8.2725e-01	2.3965e+00	2.3090e+00
2.3263e+00	2.5511e+00	2.3553e+00	1.3729e+00
1.9996e+00	1.3932e+00	2.4859e+00	1.6848e+00
2.3493e+00	1.4604e+00	2.6415e+00	1.6426e+00
2.1032e+00	2.3167e+00	2.2871e+00	1.4815e+00
2.0989e+00	2.0474e+00	1.0652e+00	2.6423e+00
9.7295e-01	1.2706e+00	1.9577e+00	2.0468e+00
1.9881e+00	2.3287e+00	2.5023e+00	1.3881e+00
1.8955e+00	2.0484e+00	2.0522e+00	1.6570e+00
1.4223e+00	1.7535e+00	1.1234e+00	2.7173e+00
1.5517e+00	2.1086e+00	2.4773e+00	1.5942e+00
1.0297e+00	8.9464e-01	1.5571e+00	2.2760e+00
8.3835e-01	1.2037e+00	2.3139e+00	2.2821e+00
2.0576e+00	2.8882e+00	2.2605e+00	1.5707e+00
1.8408e+00	2.1514e+00	2.2689e+00	1.5565e+00
8.5960e-01	1.0359e+00	1.2571e+00	2.7494e+00
8.2873e-01	1.1122e+00	1.6212e+00	2.3818e+00
1.1700e+00	1.2489e+00	1.8392e+00	1.8909e+00
2.3568e+00	2.5283e+00	2.1062e+00	1.5562e+00
1.2779e+00	9.6242e-01	2.1434e+00	2.0576e+00
2.3515e+00	2.8282e+00	1.1037e+00	2.5092e+00
2.5474e+00	2.7494e+00	1.3270e+00	2.2191e+00
2.0443e+00	1.8971e+00	1.0003e+00	2.7940e+00
1.6411e+00	8.6893e-01	2.0241e+00	2.3260e+00
2.3059e+00	2.1597e+00	1.1682e+00	2.4725e+00
1.0483e+00	1.0601e+00	1.7360e+00	2.0337e+00
1.2190e+00	1.1421e+00	2.0580e+00	1.8912e+00
1.6238e+00	7.0727e-01	1.6221e+00	3.1078e+00
1.8252e+00	1.5643e+00	2.7123e+00	1.5135e+00
8.9108e-01	1.3867e+00	1.8114e+00	2.2415e+00
2.4523e+00	2.4584e+00	2.0491e+00	1.5921e+00
2.2207e+00	2.5624e+00	2.2586e+00	1.4731e+00
1.1272e+00	1.1041e+00	1.5521e+00	2.0428e+00
8.7613e-01	1.1450e+00	2.4099e+00	2.2246e+00
1.4792e+00	1.2581e+00	1.8938e+00	1.8376e+00
2.2854e+00	2.0395e+00	2.2494e+00	1.5199e+00
6.7708e-01	1.4676e+00	2.3565e+00	2.7305e+00
1.3167e+00	1.5823e+00	1.8133e+00	1.8589e+00
6.6727e-01	1.6481e+00	1.8275e+00	3.0214e+00
2.0807e+00	1.9164e+00	9.0111e-01	2.9792e+00
1.1424e+00	1.2289e+00	1.2947e+00	2.3008e+00
1.0389e+00	1.3155e+00	2.1912e+00	1.9630e+00
1.1891e+00	1.1956e+00	1.4038e+00	2.1282e+00
2.2488e+00	2.3204e+00	1.9461e+00	1.6981e+00
1.2315e+00	1.2991e+00	1.7505e+00	1.8850e+00
1.1862e+00	1.2353e+00	1.9868e+00	1.8671e+00
1.8893e+00	2.0228e+00	1.1853e+00	2.4791e+00
1.4866e+00	1.5885e+00	1.0491e+00	2.8260e+00
6.7609e-01	1.4969e+00	2.2347e+00	2.7547e+00
1.5574e+00	1.3966e+00	2.1736e+00	1.7136e+00
7.1574e-01	1.7617e+00	2.1944e+00	2.6717e+00
1.3297e+00	1.3849e+00	1.8662e+00	1.8158e+00
1.8608e+00	1.4039e+00	2.0801e+00	1.7766e+00
8.3233e-01	9.6305e-01	1.3893e+00	2.5999e+00
9.4236e-01	7.2361e-01	1.7783e+00	2.7055e+00
2.1790e+00	1.8083e+00	2.0370e+00	1.7013e+00
2.2984e+00	2.6240e+00	2.2121e+00	1.4869e+00
1.4575e+00	1.6240e+00	1.0963e+00	2.7144e+00
1.0296e+00	1.1046e+00	1.9899e+00	2.0104e+00
1.8168e+00	1.5638e+00	2.3703e+00	1.5977e+00
1.2962e+00	8.1263e-01	2.6434e+00	2.3512e+00
1.5407e+00	1.8808e+00	2.3372e+00	1.6208e+00
2.3984e+00	2.0168e+00	2.5149e+00	1.3702e+00
2.3992e+00	1.6887e+00	2.7593e+00	1.4248e+00
1.1473e+00	1.4874e+00	1.9801e+00	1.8915e+00
8.9702e-01	9.8033e-01	2.0031e+00	2.2288e+00
2.1635e+00	1.4862e+00	2.7028e+00	1.5733e+00
1.3377e+00	9.9539e-01	1.9040e+00	2.0324e+00
1.2335e+00	1.3812e+00	2.1192e+00	1.8069e+00
1.1931e+00	1.6618e+00	2.1726e+00	1.8521e+00
1.9941e+00	1.4452e+00	2.3739e+00	1.6790e+00
1.4386e+00	1.5007e+00	3.0382e+00	1.6172e+00
7.8368e-01	1.4712e+00	2.3702e+00	2.4245e+00
1.2534e+00	1.1899e+00	2.1755e+00	1.8531e+00
1.1826e+00	1.4683e+00	1.6008e+00	2.0133e+00
1.9937e+00	2.4071e+00	2.7553e+00	1.2440e+00
9.3004e-01	1.2966e+00	1.2122e+00	2.8557e+00
2.2949e+00	2.1001e+00	1.1695e+00	2.4822e+00
1.1579e+00	1.2099e+00	2.2020e+00	1.8861e+00
1.8270e+00	1.8129e+00	2.8148e+00	1.3835e+00
2.5827e+00	2.6964e+00	1.8575e+00	1.7195e+00
1.1503e+00	1.5397e+00	1.8432e+00	1.9414e+00
1.8933e+00	1.9193e+00	1.9861e+00	1.6933e+00
1.3657e+00	1.6095e+00	1.1007e+00	2.7566e+00
1.4700e+00	1.4888e+00	1.3272e+00	2.2214e+00
1.9038e+00	2.7025e+00	2.6285e+00	1.3794e+00
1.1426e+00	1.3470e+00	1.2555e+00	2.4169e+00
2.1490e+00	2.3636e+00	2.0386e+00	1.6425e+00
1.9896e+00	2.4994e+00	1.1659e+00	2.5521e+00
1.8269e+00	2.2817e+00	8.7526e-01	3.0882e+00
6.9418e-01	1.5829e+00	2.5946e+00	2.6516e+00
1.9796e+00	1.9148e+00	1.9128e+00	1.7389e+00
2.5235e+00	2.2083e+00	9.1753e-01	2.7912e+00
1.9547e+00	2.2634e+00	8.5895e-01	3.0258e+00
2.5587e+00	1.8146e+00	2.5448e+00	1.4673e+00
2.1959e+00	1.7155e+00	2.8347e+00	1.3694e+00
1.0239e+00	8.4587e-01	2.4006e+00	2.3146e+00
1.1557e+00	1.1749e+00	1.1366e+00	2.6874e+00
2.3656e+00	2.6623e+00	2.3966e+00	1.3240e+00
1.9621e+00	2.4315e+00	2.5139e+00	1.3949e+00
1.8235e+00	2.3063e+00	1.0611e+00	2.7538e+00
2.2785e+00	2.0971e+00	1.9074e+00	1.7429e+00
2.3555e+00	2.6099e+00	2.1632e+00	1.5102e+00
1.7679e+00	1.8152e+00	1.8751e+00	1.7637e+00
1.5311e+00	1.4483e+00	1.3489e+00	2.1972e+00
2.3251e+00	2.0068e+00	2.3224e+00	1.4858e+00
1.2781e+00	1.2001e+00	1.2375e+00	2.3947e+00
9.6999e-01	8.8862e-01	2.2816e+00	2.2699e+00
2.2688e+00	1.6055e+00	2.6625e+00	1.5105e+00
1.5956e+00	1.1496e+00	2.3247e+00	1.8603e+00
1.3301e+00	1.9845e+00	2.9309e+00	1.6435e+00
2.2562e+00	2.2853e+00	8.9986e-01	2.8281e+00
8.1279e-01	9.5045e-01	1.6178e+00	2.4674e+00
1.9756e+00	2.2382e+00	2.5733e+00	1.3570e+00
1.6383e+00	1.6248e+00	1.9259e+00	1.7425e+00
1.1337e+00	8.3471e-01	2.3124e+00	2.2972e+00
9.7495e-01	1.0519e+00	1.2455e+00	2.5510e+00
8.6684e-01	8.5743e-01	2.3082e+00	2.4135e+00
9.8273e-01	8.8471e-01	1.6436e+00	2.2786e+00
2.3824e+00	2.2804e+00	1.9385e+00	1.7006e+00
2.9102e+00	2.3867e+00	1.8459e+00	1.7785e+00
2.0250e+00	1.6364e+00	2.2116e+00	1.6431e+00
1.5993e+00	1.8873e+00	2.2930e+00	1.6105e+00
1.8372e+00	2.0286e+00	2.1903e+00	1.5907e+00
9.7638e-01	9.0899e-01	1.9036e+00	2.2122e+00
9.0961e-01	1.3211e+00	2.1440e+00	2.1425e+00
8.6566e-01	1.4472e+00	2.7132e+00	2.2464e+00
1.3650e+00	1.4292e+00	1.0607e+00	2.8360e+00
2.2914e+00	1.8862e+00	2.6941e+00	1.3327e+00
1.8328e+00	1.7789e+00	8.3526e-01	3.2654e+00
2.1064e+00	1.9128e+00	2.1726e+00	1.5873e+00
1.5093e+00	1.1303e+00	2.0683e+00	1.8950e+00
1.6079e+00	1.5167e+00	1.3607e+00	2.1913e+00
7.1415e-01	1.3980e+00	1.7077e+00	2.8439e+00
1.7415e+00	1.8052e+00	2.0480e+00	1.6725e+00
1.0102e+00	1.3563e+00	2.9367e+00	2.0258e+00
1.1723e+00	1.3135e+00	2.2131e+00	1.8485e+00
1.6292e+00	1.4505e+00	1.0504e+00	2.8466e+00
1.5006e+00	1.1544e+00	2.0969e+00	1.8680e+00
9.9116e-01	1.3749e+00	2.6121e+00	2.0364e+00
1.3529e+00	1.2196e+00	1.4120e+00	2.1229e+00
2.7425e+00	2.5747e+00	2.0032e+00	1.5907e+00
2.1020e+00	2.0834e+00	2.2859e+00	1.4961e+00
1.5606e+00	1.6785e+00	1.6034e+00	1.9489e+00
1.9588e+00	1.8814e+00	1.0157e+00	2.7731e+00
8.8346e-01	1.2167e+00	2.2072e+00	2.1876e+00
1.2576e+00	1.4605e+00	1.4729e+00	2.0758e+00
9.2071e-01	8.7155e-01	1.5522e+00	2.3968e+00
2.1874e+00	1.3424e+00	2.9926e+00	1.6285e+00
6.7119e-01	1.1645e+00	1.8349e+00	2.8826e+00
1.1444e+00	1.4742e+00	2.8938e+00	1.8534e+00
1.3813e+00	1.5558e+00	2.2737e+00	1.7025e+00
1.7167e+00	1.9617e+00	2.1603e+00	1.6311e+00
1.2014e+00	9.3348e-01	1.2962e+00	2.5509e+00
1.1619e+00	9.5399e-01	1.4142e+00	2.2980e+00
2.5620e+00	2.7162e+00	2.1348e+00	1.4825e+00
1.1293e+00	7.5427e-01	2.0738e+00	2.4964e+00
2.3192e+00	1.5457e+00	2.8772e+00	1.4823e+00
2.3407e+00	2.2580e+00	1.2269e+00	2.3853e+00
2.3630e+00	2.2185e+00	9.6010e-01	2.7390e+00
1.7609e+00	1.7994e+00	2.3572e+00	1.5442e+00
7.7859e-01	1.8086e+00	2.7041e+00	2.4388e+00
9.1561e-01	1.2738e+00	2.3914e+00	2.1409e+00
1.9107e+00	1.3498e+00	2.3000e+00	1.7515e+00
7.1321e-01	1.6043e+00	2.0334e+00	2.7104e+00
7.4208e-01	1.0684e+00	1.5401e+00	2.7390e+00
1.5034e+00	1.1086e+00	1.9141e+00	1.9456e+00
7.8441e-01	1.0524e+00	1.4535e+00	2.6590e+00
1.8737e+00	2.0087e+00	2.5106e+00	1.4356e+00
2.2115e+00	1.7711e+00	2.2247e+00	1.6116e+00
1.9733e+00	2.3376e+00	2.6472e+00	1.3150e+00
1.7557e+00	1.6846e+00	1.8118e+00	1.8033e+00
2.4742e+00	2.3783e+00	1.9180e+00	1.7051e+00
1.5069e+00	1.2990e+00	1.0295e+00	3.0014e+00
1.6490e+00	2.2350e+00	2.6546e+00	1.4812e+00
1.6103e+00	1.5357e+00	1.6643e+00	1.8945e+00
1.4284e+00	1.1494e+00	2.7007e+00	1.8541e+00
1.3609e+00	7.6879e-01	1.7826e+00	2.5659e+00
1.5149e+00	1.7778e+00	2.7321e+00	1.5419e+00
2.5580e+00	2.6098e+00	1.1867e+00	2.3712e+00
1.6032e+00	1.7136e+00	2.3997e+00	1.5809e+00
2.3281e+00	2.1276e+00	2.0990e+00	1.6017e+00
2.4824e+00	1.9996e+00	1.1030e+00	2.6288e+00
9.6523e-01	1.1052e+00	1.4616e+00	2.2237e+00
2.1199e+00	2.1922e+00	2.3119e+00	1.4679e+00
1.4665e+00	1.2810e+00	2.1471e+00	1.7733e+00
1.1002e+00	1.7504e+00	2.5895e+00	1.9136e+00
2.1894e+00	2.0048e+00	2.0227e+00	1.6676e+00
1.0902e+00	1.4888e+00	2.6327e+00	1.9090e+00
2.0036e+00	1.5523e+00	2.5821e+00	1.5495e+00
7.8768e-01	9.1869e-01	2.3058e+00	2.4807e+00
1.6891e+00	1.8526e+00	1.8722e+00	1.7761e+00
1.6730e+00	2.1467e+00	1.0322e+00	2.8718e+00
2.5483e+00	2.9599e+00	1.4284e+00	2.1165e+00
1.3244e+00	1.7067e+00	2.7517e+00	1.6739e+00
1.9750e+00	1.8672e+00	8.4852e-01	3.1386e+00
1.6540e+00	1.5422e+00	2.9681e+00	1.5154e+00
1.0181e+00	8.2370e-01	1.6835e+00	2.3778e+00
2.6332e+00	2.5199e+00	2.1943e+00	1.4489e+00
2.0878e+00	1.9251e+00	2.1047e+00	1.6232e+00
2.1933e+00	2.5731e+00	1.0332e+00	2.6451e+00
8.6699e-01	8.2134e-01	2.3253e+00	2.4660e+00
9.5861e-01	1.0972e+00	1.5521e+00	2.1664e+00
1.5255e+00	1.8915e+00	2.1026e+00	1.7135e+00
1.3003e+00	1.0635e+00	1.3491e+00	2.2995e+00
1.5527e+00	2.1459e+00	2.6883e+00	1.5266e+00
1.1247e+00	1.0134e+00	1.8650e+00	2.0195e+00
2.4935e+00	2.1965e+00	1.1015e+00	2.5541e+00
1.6731e+00	1.7557e+00	1.9617e+00	1.7214e+00
2.1642e+00	2.0815e+00	2.6830e+00	1.2759e+00
