# {'N': 2, 'y': [8, 9], 'f': [0, 1], 'M': 2, 'mu_': [7, 7], 'f_': [2, 3], 'n': 302, 'mu': [6, 6], 'y_': [10, 11], 'x': [4, 5]}
211,0.776,0.845,0.857,0.820,0.776,0.845,0.083,2.252,-32.920,3.384,0.023,0.541
234,0.796,0.709,0.879,0.661,0.796,0.709,0.083,0.382,-29.620,-1.708,0.073,0.453
252,0.849,0.338,0.938,0.229,0.849,0.338,0.083,0.118,-19.531,-15.552,0.223,0.214
112,0.293,0.978,0.323,0.974,0.293,0.978,0.080,0.124,14.486,19.738,0.731,0.823
49,0.291,0.979,0.321,0.975,0.291,0.979,0.078,0.119,14.231,20.278,0.727,0.833
198,0.291,0.979,0.321,0.975,0.291,0.979,0.078,0.119,14.063,20.161,0.725,0.831
247,0.825,0.502,0.911,0.420,0.825,0.502,0.077,0.157,-24.246,-9.223,0.153,0.323
289,0.769,0.887,0.850,0.868,0.769,0.887,0.077,4.274,-33.762,4.526,0.011,0.561
122,0.290,0.980,0.320,0.976,0.290,0.980,0.075,0.114,13.920,20.543,0.723,0.837
160,0.288,0.980,0.318,0.977,0.288,0.980,0.072,0.110,13.672,20.897,0.719,0.843
129,0.287,0.981,0.316,0.978,0.287,0.981,0.070,0.105,13.326,21.121,0.714,0.847
254,0.286,0.982,0.315,0.979,0.286,0.982,0.067,0.100,13.213,21.550,0.712,0.855
65,0.766,0.907,0.846,0.891,0.766,0.907,0.066,1.471,-34.434,4.696,0.001,0.564
298,0.284,0.983,0.313,0.980,0.284,0.983,0.064,0.096,12.850,22.056,0.707,0.864
137,0.282,0.984,0.311,0.981,0.282,0.984,0.061,0.091,12.517,22.526,0.702,0.872
40,0.281,0.985,0.309,0.982,0.281,0.985,0.058,0.087,12.271,22.902,0.698,0.878
138,0.279,0.986,0.308,0.983,0.279,0.986,0.055,0.082,11.890,23.336,0.692,0.886
237,0.277,0.987,0.306,0.984,0.277,0.987,0.052,0.077,11.381,23.761,0.685,0.893
106,0.276,0.987,0.304,0.985,0.276,0.987,0.049,0.072,11.388,24.092,0.685,0.899
121,0.765,0.913,0.845,0.899,0.765,0.913,0.047,0.865,-34.471,4.907,0.000,0.567
285,0.274,0.988,0.302,0.986,0.274,0.988,0.046,0.068,10.936,24.477,0.678,0.905
300,0.274,0.988,0.302,0.986,0.274,0.988,0.046,0.068,11.186,24.656,0.682,0.908
249,0.273,0.989,0.301,0.987,0.273,0.989,0.043,0.063,10.831,24.875,0.677,0.912
39,0.272,0.990,0.300,0.988,0.272,0.990,0.040,0.058,10.633,25.166,0.674,0.917
91,0.270,0.990,0.298,0.989,0.270,0.990,0.037,0.053,10.452,25.642,0.671,0.925
140,0.270,0.990,0.298,0.989,0.270,0.990,0.037,0.053,10.232,25.484,0.668,0.923
11,0.268,0.992,0.295,0.990,0.268,0.992,0.034,0.049,9.903,26.166,0.663,0.934
110,0.266,0.992,0.293,0.991,0.266,0.992,0.031,0.044,9.555,26.495,0.658,0.940
188,0.266,0.992,0.293,0.991,0.266,0.992,0.031,0.044,9.709,26.604,0.660,0.942
108,0.264,0.994,0.291,0.992,0.264,0.994,0.027,0.039,9.133,27.002,0.651,0.949
272,0.764,0.921,0.843,0.908,0.764,0.921,0.025,0.380,-34.103,5.346,0.006,0.575
212,0.262,0.994,0.289,0.993,0.262,0.994,0.024,0.034,9.176,27.551,0.652,0.958
77,0.261,0.995,0.288,0.994,0.261,0.995,0.021,0.030,8.822,27.668,0.647,0.960
297,0.259,0.996,0.286,0.995,0.259,0.996,0.017,0.025,8.773,28.160,0.646,0.969
264,0.257,0.997,0.283,0.996,0.257,0.997,0.014,0.020,8.071,28.155,0.635,0.969
194,0.255,0.998,0.282,0.997,0.255,0.998,0.011,0.015,8.259,28.735,0.638,0.979
175,0.254,0.998,0.280,0.998,0.254,0.998,0.007,0.010,7.731,28.501,0.630,0.975
253,0.254,0.998,0.280,0.998,0.254,0.998,0.007,0.010,8.389,28.998,0.640,0.983
126,0.763,0.928,0.842,0.916,0.763,0.928,0.005,0.067,-34.475,5.300,0.000,0.574
168,0.252,0.999,0.278,0.999,0.252,0.999,0.004,0.005,7.573,28.796,0.628,0.980
190,0.252,0.999,0.278,0.999,0.252,0.999,0.004,0.005,8.131,29.237,0.636,0.988
1,0.906,0.142,1.000,0.000,0.906,0.142,0.000,0.000,-9.911,-27.947,0.367,0.000
2,0.402,0.930,0.444,0.918,0.402,0.930,0.000,0.000,31.689,-8.737,0.988,0.332
9,0.893,0.154,0.986,0.014,0.893,0.154,0.000,0.000,-10.773,-26.244,0.354,0.029
10,0.277,0.987,0.305,0.985,0.277,0.987,0.000,0.000,11.709,23.998,0.690,0.897
19,0.329,0.957,0.363,0.950,0.329,0.957,0.000,0.000,20.886,10.224,0.827,0.659
22,0.379,0.934,0.418,0.923,0.379,0.934,0.000,0.000,29.083,-3.405,0.949,0.424
33,0.882,0.181,0.974,0.045,0.882,0.181,0.000,0.000,-13.084,-23.899,0.319,0.070
34,0.350,0.945,0.387,0.936,0.350,0.945,0.000,0.000,24.484,4.424,0.881,0.559
35,0.401,0.930,0.442,0.918,0.401,0.930,0.000,0.000,32.279,-8.244,0.997,0.340
36,0.806,0.638,0.890,0.578,0.806,0.638,0.000,0.000,-27.881,-4.381,0.098,0.407
37,0.305,0.971,0.337,0.966,0.305,0.971,0.000,0.000,16.691,16.551,0.764,0.768
41,0.864,0.255,0.954,0.132,0.864,0.255,0.000,0.000,-16.724,-19.391,0.265,0.148
44,0.382,0.933,0.421,0.922,0.382,0.933,0.000,0.000,29.578,-4.209,0.957,0.410
46,0.404,0.930,0.446,0.918,0.404,0.930,0.000,0.000,31.922,-8.980,0.992,0.328
51,0.404,0.930,0.446,0.918,0.404,0.930,0.000,0.000,32.154,-8.910,0.995,0.329
55,0.336,0.952,0.371,0.945,0.336,0.952,0.000,0.000,22.198,8.156,0.846,0.623
56,0.400,0.930,0.441,0.918,0.400,0.930,0.000,0.000,32.147,-8.092,0.995,0.343
60,0.819,0.544,0.904,0.469,0.819,0.544,0.000,0.000,-25.298,-7.636,0.137,0.351
62,0.344,0.948,0.380,0.940,0.344,0.948,0.000,0.000,23.544,6.060,0.866,0.587
67,0.278,0.986,0.307,0.984,0.278,0.986,0.000,0.000,11.822,23.574,0.691,0.890
69,0.360,0.941,0.397,0.931,0.360,0.941,0.000,0.000,26.241,1.860,0.907,0.515
82,0.317,0.964,0.350,0.958,0.317,0.964,0.000,0.000,18.863,13.497,0.797,0.716
85,0.360,0.941,0.397,0.931,0.360,0.941,0.000,0.000,25.979,1.701,0.903,0.512
86,0.250,1.000,0.276,1.000,0.250,1.000,0.000,0.000,7.799,29.342,0.631,0.989
88,0.862,0.266,0.952,0.145,0.862,0.266,0.000,0.000,-17.049,-18.758,0.260,0.159
90,0.364,0.939,0.401,0.929,0.364,0.939,0.000,0.000,26.740,0.689,0.914,0.495
96,0.370,0.936,0.409,0.926,0.370,0.936,0.000,0.000,27.780,-1.006,0.930,0.465
