# {'N': 4, 'y': [14, 15], 'f': [0, 3], 'M': 4, 'mu_': [13, 13], 'f_': [4, 7], 'n': 1132, 'mu': [12, 12], 'y_': [16, 17], 'x': [8, 11]}
758,0.855,0.168,0.900,0.598,0.874,0.169,0.923,0.365,0.855,0.168,0.900,0.598,0.117,0.156,19.431,34.321,0.647,0.672
768,0.312,0.913,0.016,0.705,0.319,0.920,0.016,0.490,0.312,0.913,0.016,0.705,0.117,0.129,-48.206,-13.625,0.137,0.361
59,0.824,0.272,0.675,0.745,0.842,0.274,0.692,0.538,0.824,0.272,0.675,0.745,0.116,0.204,30.359,33.119,0.730,0.664
81,0.431,0.789,0.013,0.898,0.441,0.795,0.014,0.717,0.431,0.789,0.013,0.898,0.116,0.148,-48.979,-17.534,0.131,0.335
306,0.806,0.379,0.043,0.857,0.824,0.382,0.044,0.668,0.806,0.379,0.043,0.857,0.116,0.149,61.057,28.756,0.962,0.636
499,0.306,0.910,0.691,0.606,0.313,0.917,0.709,0.375,0.306,0.910,0.691,0.606,0.116,0.192,-58.430,22.729,0.059,0.597
101,0.421,0.420,0.002,0.954,0.430,0.423,0.002,0.782,0.421,0.420,0.002,0.954,0.115,0.147,-30.754,-62.792,0.268,0.041
730,0.825,0.408,0.671,0.726,0.843,0.411,0.689,0.516,0.825,0.408,0.671,0.726,0.115,0.267,32.348,41.212,0.745,0.717
604,0.967,0.837,0.062,0.641,0.989,0.843,0.064,0.416,0.967,0.837,0.062,0.641,0.114,0.123,-21.649,65.349,0.337,0.874
962,0.814,0.873,0.272,0.609,0.832,0.880,0.279,0.379,0.814,0.873,0.272,0.609,0.114,0.190,-17.048,71.202,0.372,0.912
318,0.828,0.881,0.928,0.404,0.846,0.887,0.952,0.138,0.828,0.881,0.928,0.404,0.113,0.139,-0.043,82.978,0.500,0.988
582,0.036,0.426,0.864,0.790,0.036,0.429,0.887,0.590,0.036,0.426,0.864,0.790,0.113,0.133,32.135,-63.630,0.743,0.036
150,0.808,0.822,0.111,0.719,0.825,0.828,0.114,0.507,0.808,0.822,0.111,0.719,0.112,0.157,-18.547,65.076,0.361,0.872
1100,0.396,0.000,0.864,0.788,0.404,0.000,0.886,0.587,0.396,0.000,0.864,0.788,0.112,0.126,35.465,-37.268,0.768,0.207
287,0.780,0.026,0.733,0.810,0.797,0.026,0.752,0.614,0.780,0.026,0.733,0.810,0.111,0.143,25.988,25.411,0.697,0.614
371,0.880,0.438,0.641,0.645,0.899,0.441,0.657,0.420,0.880,0.438,0.641,0.645,0.111,0.231,30.589,43.623,0.731,0.732
410,0.447,0.853,0.708,0.642,0.457,0.860,0.726,0.417,0.447,0.853,0.708,0.642,0.111,0.251,-63.507,20.383,0.021,0.582
909,0.884,0.060,0.912,0.560,0.904,0.061,0.936,0.321,0.884,0.060,0.912,0.560,0.111,0.126,19.620,31.831,0.649,0.656
545,0.142,0.085,0.699,0.907,0.145,0.085,0.717,0.727,0.142,0.085,0.699,0.907,0.110,0.171,25.201,-47.288,0.691,0.142
743,0.827,0.118,0.731,0.706,0.845,0.119,0.751,0.491,0.827,0.118,0.731,0.706,0.110,0.151,27.030,29.374,0.705,0.640
123,0.362,0.780,0.746,0.780,0.370,0.786,0.765,0.578,0.362,0.780,0.746,0.780,0.109,0.262,-62.395,13.349,0.029,0.536
865,0.058,0.342,0.797,0.814,0.059,0.345,0.818,0.619,0.058,0.342,0.797,0.814,0.109,0.144,32.905,-58.975,0.749,0.066
245,0.854,0.202,0.692,0.675,0.873,0.203,0.710,0.456,0.854,0.202,0.692,0.675,0.108,0.161,29.040,31.014,0.720,0.651
508,0.883,0.057,0.580,0.700,0.902,0.057,0.595,0.485,0.883,0.057,0.580,0.700,0.108,0.128,32.287,26.750,0.744,0.623
585,0.815,0.274,0.669,0.772,0.832,0.276,0.686,0.569,0.815,0.274,0.669,0.772,0.108,0.194,30.733,33.348,0.733,0.666
75,0.041,0.172,0.866,0.820,0.042,0.173,0.889,0.625,0.041,0.172,0.866,0.820,0.107,0.126,33.414,-54.121,0.753,0.098
142,0.067,0.006,0.301,1.018,0.068,0.005,0.309,0.857,0.067,0.006,0.301,1.018,0.107,0.126,-12.933,-58.716,0.403,0.068
567,0.384,0.350,0.763,0.808,0.392,0.352,0.783,0.612,0.384,0.350,0.763,0.808,0.107,0.248,26.041,-19.689,0.697,0.321
213,0.818,0.869,0.642,0.530,0.835,0.876,0.659,0.286,0.818,0.869,0.642,0.530,0.106,0.179,-4.449,77.055,0.467,0.950
238,0.059,0.828,0.618,0.779,0.060,0.834,0.634,0.578,0.059,0.828,0.618,0.779,0.106,0.137,-46.464,16.274,0.150,0.555
1097,0.222,0.023,0.829,0.819,0.227,0.023,0.851,0.625,0.222,0.023,0.829,0.819,0.106,0.128,31.125,-42.036,0.736,0.176
43,0.121,0.193,0.690,0.914,0.123,0.195,0.708,0.735,0.121,0.193,0.690,0.914,0.105,0.172,23.694,-49.303,0.679,0.129
550,0.887,0.414,0.566,0.676,0.906,0.417,0.581,0.456,0.887,0.414,0.566,0.676,0.105,0.215,36.767,39.132,0.778,0.703
196,0.407,0.867,0.667,0.642,0.416,0.874,0.684,0.417,0.407,0.867,0.667,0.642,0.104,0.226,-61.992,20.354,0.033,0.581
285,0.831,0.389,0.643,0.732,0.849,0.392,0.660,0.522,0.831,0.389,0.643,0.732,0.104,0.227,32.777,41.088,0.748,0.716
553,0.787,0.081,0.829,0.742,0.805,0.081,0.850,0.534,0.787,0.081,0.829,0.742,0.104,0.135,23.873,26.133,0.681,0.619
1085,0.478,0.008,0.809,0.813,0.488,0.008,0.830,0.617,0.478,0.008,0.809,0.813,0.104,0.127,36.324,-35.477,0.775,0.219
190,0.153,0.809,0.792,0.708,0.156,0.816,0.813,0.494,0.153,0.809,0.792,0.708,0.103,0.156,-44.235,21.846,0.167,0.591
335,0.416,0.869,0.670,0.638,0.425,0.876,0.687,0.412,0.416,0.869,0.670,0.638,0.103,0.223,-62.346,20.526,0.030,0.582
825,0.044,0.137,0.600,0.969,0.045,0.138,0.616,0.800,0.044,0.137,0.600,0.969,0.103,0.136,12.921,-55.056,0.598,0.092
353,0.349,0.109,0.759,0.839,0.357,0.110,0.779,0.648,0.349,0.109,0.759,0.839,0.102,0.153,31.934,-35.378,0.742,0.219
541,0.009,0.209,0.664,0.926,0.009,0.210,0.682,0.749,0.009,0.209,0.664,0.926,0.102,0.138,16.251,-56.874,0.623,0.080
816,0.819,0.185,0.726,0.728,0.837,0.187,0.745,0.518,0.819,0.185,0.726,0.728,0.102,0.158,28.158,31.320,0.713,0.653
180,0.334,0.402,0.774,0.803,0.341,0.405,0.794,0.606,0.334,0.402,0.774,0.803,0.101,0.223,25.393,-18.090,0.692,0.332
923,0.866,0.783,0.104,0.685,0.885,0.789,0.106,0.468,0.866,0.783,0.104,0.685,0.101,0.130,-19.916,65.093,0.350,0.872
1057,0.923,0.793,0.871,0.444,0.943,0.799,0.893,0.185,0.923,0.793,0.871,0.444,0.101,0.133,-1.241,81.382,0.491,0.978
404,0.446,0.035,0.751,0.840,0.456,0.035,0.770,0.649,0.446,0.035,0.751,0.840,0.100,0.136,35.279,-34.289,0.767,0.226
491,0.144,0.916,0.710,0.612,0.147,0.923,0.728,0.381,0.144,0.916,0.710,0.612,0.100,0.129,-51.349,23.017,0.113,0.599
493,0.050,0.845,0.849,0.601,0.051,0.852,0.871,0.369,0.050,0.845,0.849,0.601,0.100,0.122,-46.676,26.331,0.148,0.620
603,0.025,0.923,0.254,0.736,0.026,0.930,0.260,0.526,0.025,0.923,0.254,0.736,0.100,0.111,-40.418,-2.491,0.195,0.433
870,0.920,0.317,0.677,0.619,0.940,0.319,0.695,0.390,0.920,0.317,0.677,0.619,0.100,0.162,27.181,43.438,0.706,0.731
960,0.047,0.106,0.746,0.869,0.048,0.106,0.765,0.683,0.047,0.106,0.746,0.869,0.100,0.139,28.284,-49.286,0.714,0.129
979,0.013,0.025,0.632,0.944,0.013,0.025,0.648,0.771,0.013,0.025,0.632,0.944,0.100,0.132,13.179,-52.524,0.600,0.108
314,0.352,0.334,0.775,0.807,0.360,0.337,0.795,0.611,0.352,0.334,0.775,0.807,0.099,0.217,26.246,-19.250,0.699,0.324
128,0.353,0.040,0.730,0.856,0.361,0.040,0.749,0.667,0.353,0.040,0.730,0.856,0.098,0.139,33.450,-33.580,0.753,0.231
990,0.203,0.835,0.094,0.818,0.207,0.841,0.096,0.623,0.203,0.835,0.094,0.818,0.098,0.131,-42.805,-11.880,0.177,0.372
1122,0.117,0.410,0.677,0.894,0.119,0.413,0.695,0.712,0.117,0.410,0.677,0.894,0.098,0.165,23.747,-64.052,0.680,0.033
3,0.852,0.877,0.549,0.490,0.871,0.883,0.564,0.239,0.852,0.877,0.549,0.490,0.097,0.150,-8.658,77.611,0.435,0.953
458,0.848,0.278,0.885,0.593,0.866,0.280,0.908,0.360,0.848,0.278,0.885,0.593,0.097,0.154,22.404,38.868,0.670,0.702
686,0.850,0.416,0.796,0.584,0.868,0.419,0.817,0.349,0.850,0.416,0.796,0.584,0.097,0.188,24.320,41.914,0.684,0.721
102,0.063,0.823,0.803,0.665,0.065,0.830,0.824,0.444,0.063,0.823,0.803,0.665,0.096,0.126,-45.448,24.720,0.157,0.610
240,0.392,0.341,0.814,0.781,0.401,0.343,0.835,0.579,0.392,0.341,0.814,0.781,0.096,0.196,27.376,-19.498,0.707,0.322
937,0.024,0.216,0.601,0.965,0.025,0.218,0.617,0.795,0.024,0.216,0.601,0.965,0.096,0.125,14.747,-57.614,0.612,0.075
967,0.810,0.425,0.029,0.848,0.827,0.428,0.029,0.658,0.810,0.425,0.029,0.848,0.096,0.121,61.493,29.139,0.965,0.638
71,0.072,0.037,0.570,0.981,0.074,0.037,0.584,0.814,0.072,0.037,0.570,0.981,0.095,0.122,11.373,-52.369,0.586,0.109
202,0.331,0.380,0.788,0.797,0.338,0.383,0.808,0.598,0.331,0.380,0.788,0.797,0.095,0.202,26.125,-18.191,0.698,0.331
813,0.897,0.396,0.858,0.503,0.917,0.399,0.881,0.254,0.897,0.396,0.858,0.503,0.095,0.143,22.494,41.903,0.670,0.721
328,0.366,0.421,0.842,0.768,0.374,0.424,0.864,0.565,0.366,0.421,0.842,0.768,0.094,0.192,28.080,-17.795,0.713,0.334
1014,0.369,0.915,0.050,0.697,0.377,0.922,0.052,0.481,0.369,0.915,0.050,0.697,0.094,0.108,-49.543,-13.789,0.127,0.360
596,0.351,0.779,0.792,0.753,0.359,0.785,0.813,0.547,0.351,0.779,0.792,0.753,0.093,0.205,-62.543,14.220,0.028,0.541
1042,0.172,0.812,0.740,0.736,0.175,0.818,0.759,0.527,0.172,0.812,0.740,0.736,0.093,0.145,-44.638,20.841,0.164,0.584
342,0.185,0.002,0.545,0.992,0.189,0.001,0.559,0.827,0.185,0.002,0.545,0.992,0.092,0.111,10.523,-49.377,0.580,0.128
387,0.313,0.903,0.566,0.680,0.320,0.910,0.581,0.461,0.313,0.903,0.566,0.680,0.092,0.155,-53.979,12.053,0.093,0.527
532,0.879,0.172,0.756,0.591,0.898,0.173,0.775,0.357,0.879,0.172,0.756,0.591,0.092,0.127,21.873,34.712,0.666,0.675
847,0.037,0.934,0.590,0.705,0.038,0.941,0.605,0.490,0.037,0.934,0.590,0.705,0.092,0.101,-48.905,17.396,0.131,0.562
521,0.894,0.308,0.568,0.683,0.913,0.310,0.583,0.465,0.894,0.308,0.568,0.683,0.091,0.151,36.416,34.520,0.775,0.673
544,0.094,0.878,0.581,0.706,0.096,0.885,0.596,0.492,0.094,0.878,0.581,0.706,0.091,0.115,-48.294,16.336,0.136,0.555
664,0.902,0.826,0.605,0.503,0.922,0.832,0.620,0.254,0.902,0.826,0.605,0.503,0.091,0.136,-7.415,77.288,0.445,0.951
1,0.895,0.937,0.606,0.416,0.915,0.944,0.622,0.152,0.895,0.937,0.606,0.416,0.090,0.113,-6.915,80.678,0.448,0.973
41,0.318,0.905,0.070,0.704,0.325,0.912,0.071,0.489,0.318,0.905,0.070,0.704,0.090,0.107,-48.755,-12.968,0.132,0.365
211,0.031,0.834,0.291,0.828,0.032,0.840,0.298,0.634,0.031,0.834,0.291,0.828,0.090,0.111,-38.688,-0.642,0.208,0.445
637,0.189,0.898,0.566,0.699,0.193,0.905,0.581,0.483,0.189,0.898,0.566,0.699,0.090,0.127,-50.719,14.144,0.118,0.541
756,0.919,0.860,0.315,0.493,0.939,0.866,0.323,0.242,0.919,0.860,0.315,0.493,0.090,0.129,-18.877,73.786,0.358,0.928
1126,0.813,0.262,0.068,0.862,0.830,0.264,0.069,0.675,0.813,0.262,0.068,0.862,0.090,0.118,59.154,25.186,0.947,0.613
906,0.648,0.008,0.005,1.082,0.662,0.008,0.005,0.932,0.648,0.008,0.005,1.082,0.089,0.096,51.466,19.383,0.889,0.575
115,0.348,0.115,0.822,0.805,0.355,0.116,0.843,0.608,0.348,0.115,0.822,0.805,0.088,0.120,32.269,-36.961,0.744,0.209
189,0.238,0.010,0.655,0.929,0.243,0.010,0.672,0.754,0.238,0.010,0.655,0.929,0.088,0.118,13.638,-46.831,0.604,0.145
207,0.425,0.418,0.834,0.768,0.434,0.421,0.855,0.564,0.425,0.418,0.834,0.768,0.088,0.202,28.918,-19.087,0.719,0.325
253,0.845,0.892,0.306,0.520,0.864,0.899,0.314,0.274,0.845,0.892,0.306,0.520,0.088,0.141,-18.928,72.833,0.358,0.922
419,0.044,0.059,0.616,0.957,0.045,0.060,0.632,0.786,0.044,0.059,0.616,0.957,0.088,0.119,12.507,-52.958,0.595,0.105
430,0.826,0.165,0.723,0.715,0.844,0.166,0.742,0.503,0.826,0.165,0.723,0.715,0.088,0.130,27.970,30.441,0.712,0.647
766,0.418,0.338,0.668,0.879,0.427,0.341,0.685,0.694,0.418,0.338,0.668,0.879,0.088,0.249,21.530,-24.681,0.663,0.289
809,0.423,0.816,0.658,0.758,0.432,0.822,0.675,0.553,0.423,0.816,0.658,0.758,0.088,0.226,-61.530,10.873,0.036,0.520
1106,0.195,0.909,0.709,0.608,0.199,0.916,0.728,0.377,0.195,0.909,0.709,0.608,0.087,0.121,-52.764,23.031,0.102,0.599
32,0.084,0.097,0.596,0.972,0.085,0.098,0.612,0.803,0.084,0.097,0.596,0.972,0.086,0.120,12.153,-53.937,0.592,0.099
94,0.028,0.406,0.641,0.914,0.028,0.409,0.658,0.736,0.028,0.406,0.641,0.914,0.086,0.121,21.047,-65.732,0.659,0.022
515,0.785,0.009,0.543,0.915,0.802,0.009,0.557,0.737,0.785,0.009,0.543,0.915,0.086,0.109,41.096,20.277,0.811,0.581
775,0.834,0.863,0.242,0.578,0.852,0.869,0.248,0.342,0.834,0.863,0.242,0.578,0.086,0.139,-18.364,71.424,0.362,0.913
793,0.084,0.016,0.247,1.017,0.086,0.016,0.254,0.856,0.084,0.016,0.247,1.017,0.086,0.102,-13.515,-58.801,0.399,0.067
70,0.018,0.443,0.649,0.912,0.019,0.446,0.666,0.733,0.018,0.443,0.649,0.912,0.085,0.120,21.172,-66.477,0.660,0.017
727,0.419,0.403,0.636,0.893,0.428,0.406,0.652,0.711,0.419,0.403,0.636,0.893,0.085,0.279,20.390,-22.465,0.654,0.303
861,0.079,0.344,0.655,0.914,0.080,0.346,0.672,0.736,0.079,0.344,0.655,0.914,0.085,0.129,20.968,-63.259,0.659,0.038
251,0.366,0.846,0.832,0.579,0.374,0.853,0.853,0.343,0.366,0.846,0.832,0.579,0.084,0.165,-61.226,25.870,0.038,0.617
381,0.848,0.805,0.436,0.675,0.867,0.811,0.447,0.455,0.848,0.805,0.436,0.675,0.084,0.201,-10.524,71.430,0.421,0.913
547,0.381,0.020,0.559,0.959,0.390,0.019,0.574,0.788,0.381,0.020,0.559,0.959,0.084,0.109,14.692,-41.898,0.611,0.177
755,0.893,0.286,0.580,0.682,0.913,0.288,0.595,0.464,0.893,0.286,0.580,0.682,0.084,0.135,35.943,33.966,0.772,0.670
932,0.792,0.167,0.646,0.851,0.810,0.168,0.663,0.662,0.792,0.167,0.646,0.851,0.084,0.131,35.953,21.959,0.772,0.592
119,0.344,0.375,0.847,0.772,0.351,0.378,0.870,0.569,0.344,0.375,0.847,0.772,0.083,0.159,27.429,-17.849,0.708,0.333
217,0.915,0.421,0.765,0.542,0.935,0.424,0.785,0.299,0.915,0.421,0.765,0.542,0.083,0.130,23.835,43.102,0.681,0.729
257,0.403,0.094,0.010,0.982,0.412,0.095,0.010,0.815,0.403,0.094,0.010,0.982,0.083,0.104,-19.859,-54.646,0.351,0.094
423,0.147,0.807,0.661,0.805,0.150,0.813,0.679,0.608,0.147,0.807,0.661,0.805,0.083,0.126,-46.038,11.981,0.153,0.527
443,0.363,0.358,0.845,0.772,0.371,0.360,0.867,0.569,0.363,0.358,0.845,0.772,0.083,0.163,27.608,-18.580,0.709,0.328
510,0.320,0.413,0.793,0.794,0.326,0.416,0.814,0.595,0.320,0.413,0.793,0.794,0.083,0.170,25.842,-17.401,0.696,0.336
717,0.039,0.798,0.862,0.710,0.040,0.805,0.885,0.496,0.039,0.798,0.862,0.710,0.083,0.099,-43.945,24.734,0.169,0.610
876,0.190,0.810,0.156,0.881,0.194,0.816,0.160,0.696,0.190,0.810,0.156,0.881,0.083,0.127,-40.665,-12.883,0.194,0.365
1084,0.353,0.872,0.573,0.695,0.361,0.878,0.588,0.479,0.353,0.872,0.573,0.695,0.083,0.161,-54.996,11.954,0.085,0.527
250,0.914,0.113,0.591,0.688,0.934,0.114,0.606,0.470,0.914,0.113,0.591,0.688,0.082,0.100,32.505,27.897,0.746,0.630
300,0.360,0.383,0.096,0.961,0.367,0.386,0.098,0.790,0.360,0.383,0.096,0.961,0.082,0.118,-29.128,-60.482,0.281,0.056
470,0.894,0.393,0.753,0.550,0.914,0.395,0.772,0.309,0.894,0.393,0.753,0.550,0.082,0.136,24.374,42.806,0.685,0.727
133,0.032,0.413,0.640,0.915,0.033,0.416,0.656,0.737,0.032,0.413,0.640,0.915,0.081,0.115,21.089,-65.866,0.660,0.021
230,0.138,0.134,0.678,0.924,0.141,0.135,0.695,0.748,0.138,0.134,0.678,0.924,0.081,0.132,23.834,-48.167,0.680,0.136
516,0.244,0.082,0.000,1.005,0.250,0.082,0.000,0.842,0.244,0.082,0.000,1.005,0.081,0.097,-18.771,-57.144,0.359,0.078
526,0.857,0.786,0.581,0.659,0.876,0.792,0.596,0.437,0.857,0.786,0.581,0.659,0.081,0.185,-6.908,72.768,0.448,0.922
0,0.904,0.772,0.579,0.643,0.923,0.777,0.594,0.418,0.904,0.772,0.579,0.643,0.080,0.158,-6.892,73.492,0.449,0.926
85,0.889,0.440,0.617,0.651,0.908,0.443,0.633,0.428,0.889,0.440,0.617,0.651,0.080,0.167,31.030,43.244,0.735,0.730
370,0.310,0.024,0.099,0.994,0.316,0.024,0.101,0.829,0.310,0.024,0.099,0.994,0.080,0.100,-17.624,-55.144,0.367,0.091
453,0.399,0.332,0.616,0.913,0.408,0.334,0.632,0.735,0.399,0.332,0.616,0.913,0.080,0.200,17.591,-25.928,0.633,0.281
630,0.294,0.908,0.065,0.708,0.301,0.915,0.067,0.494,0.294,0.908,0.065,0.708,0.080,0.094,-47.983,-12.510,0.138,0.368
1116,0.287,0.424,0.663,0.893,0.293,0.428,0.680,0.711,0.287,0.424,0.663,0.893,0.080,0.191,20.330,-16.684,0.654,0.341
747,0.198,0.916,0.580,0.693,0.202,0.923,0.595,0.477,0.198,0.916,0.580,0.693,0.079,0.110,-51.190,14.176,0.114,0.541
765,0.917,0.400,0.041,0.696,0.937,0.403,0.043,0.480,0.917,0.400,0.041,0.696,0.079,0.088,64.343,26.508,0.986,0.621
852,0.030,0.460,0.790,0.818,0.030,0.463,0.810,0.623,0.030,0.460,0.790,0.818,0.079,0.102,30.669,-64.722,0.732,0.029
1018,0.916,0.843,0.212,0.519,0.936,0.849,0.217,0.273,0.916,0.843,0.212,0.519,0.079,0.110,-20.565,70.400,0.345,0.906
1077,0.008,0.820,0.493,0.846,0.009,0.827,0.506,0.656,0.008,0.820,0.493,0.846,0.079,0.097,-40.100,5.593,0.198,0.485
292,0.367,0.327,0.591,0.931,0.375,0.330,0.606,0.755,0.367,0.327,0.591,0.931,0.078,0.184,16.738,-26.435,0.627,0.277
424,0.318,0.315,0.679,0.886,0.325,0.318,0.696,0.703,0.318,0.315,0.679,0.886,0.078,0.203,19.272,-29.200,0.646,0.259
570,0.374,0.393,0.726,0.831,0.382,0.396,0.745,0.638,0.374,0.393,0.726,0.831,0.078,0.215,24.419,-19.452,0.685,0.323
873,0.858,0.354,0.559,0.724,0.877,0.357,0.574,0.512,0.858,0.354,0.559,0.724,0.078,0.150,37.385,36.302,0.783,0.685
19,0.040,0.839,0.283,0.817,0.041,0.845,0.290,0.621,0.040,0.839,0.283,0.817,0.077,0.096,-39.089,-1.038,0.205,0.442
564,0.417,0.417,0.645,0.887,0.426,0.420,0.662,0.704,0.417,0.417,0.645,0.887,0.077,0.273,20.667,-22.151,0.657,0.305
715,0.850,0.372,0.120,0.760,0.869,0.375,0.123,0.555,0.850,0.372,0.120,0.760,0.077,0.104,63.698,27.459,0.981,0.627
853,0.117,0.389,0.826,0.799,0.119,0.392,0.847,0.601,0.117,0.389,0.826,0.799,0.077,0.105,31.238,-61.374,0.736,0.050
894,0.411,0.435,0.028,0.956,0.419,0.438,0.028,0.784,0.411,0.435,0.028,0.956,0.077,0.101,-30.317,-62.345,0.272,0.044
904,0.159,0.376,0.754,0.840,0.163,0.379,0.774,0.649,0.159,0.376,0.754,0.840,0.077,0.125,28.847,-60.923,0.718,0.053
914,0.863,0.142,0.139,0.765,0.882,0.143,0.143,0.561,0.863,0.142,0.139,0.765,0.077,0.104,59.439,19.503,0.949,0.576
977,0.402,0.267,0.832,0.788,0.411,0.269,0.854,0.588,0.402,0.267,0.832,0.788,0.077,0.132,29.196,-32.685,0.721,0.237
1066,0.418,0.049,0.715,0.863,0.427,0.049,0.733,0.676,0.418,0.049,0.715,0.863,0.077,0.112,34.615,-33.470,0.762,0.232
40,0.833,0.277,0.692,0.710,0.851,0.279,0.710,0.497,0.833,0.277,0.692,0.710,0.076,0.132,29.684,33.177,0.725,0.665
114,0.176,0.897,0.888,0.539,0.180,0.904,0.911,0.297,0.176,0.897,0.888,0.539,0.076,0.104,-52.614,28.640,0.103,0.635
134,0.889,0.032,0.513,0.718,0.908,0.032,0.527,0.506,0.889,0.032,0.513,0.718,0.076,0.087,33.479,26.167,0.753,0.619
307,0.345,0.272,0.665,0.899,0.353,0.274,0.682,0.718,0.345,0.272,0.665,0.899,0.076,0.171,19.609,-30.445,0.649,0.251
143,0.374,0.915,0.887,0.512,0.382,0.922,0.910,0.264,0.374,0.915,0.887,0.512,0.075,0.114,-62.343,27.780,0.030,0.630
152,0.344,0.145,0.781,0.827,0.352,0.146,0.801,0.633,0.344,0.145,0.781,0.827,0.075,0.115,30.930,-35.818,0.734,0.216
185,0.096,0.320,0.785,0.827,0.098,0.322,0.806,0.634,0.096,0.320,0.785,0.827,0.075,0.106,31.924,-58.432,0.742,0.070
705,0.276,0.859,0.776,0.597,0.282,0.865,0.796,0.365,0.276,0.859,0.776,0.597,0.075,0.129,-57.176,26.033,0.069,0.618
999,0.215,0.827,0.865,0.644,0.219,0.833,0.887,0.419,0.215,0.827,0.865,0.644,0.075,0.112,-55.581,28.853,0.081,0.637
8,0.456,0.843,0.744,0.637,0.466,0.850,0.763,0.411,0.456,0.843,0.744,0.637,0.074,0.168,-64.371,19.669,0.015,0.577
522,0.323,0.319,0.680,0.884,0.330,0.322,0.698,0.700,0.323,0.319,0.680,0.884,0.074,0.196,19.351,-29.014,0.647,0.261
1041,0.327,0.858,0.607,0.705,0.334,0.864,0.623,0.491,0.327,0.858,0.607,0.705,0.074,0.139,-54.712,12.834,0.087,0.532
63,0.874,0.256,0.778,0.575,0.893,0.258,0.798,0.338,0.874,0.256,0.778,0.575,0.073,0.115,21.943,37.474,0.666,0.693
198,0.862,0.863,0.237,0.518,0.881,0.870,0.243,0.272,0.862,0.863,0.237,0.518,0.073,0.115,-19.745,71.464,0.351,0.913
450,0.100,0.390,0.692,0.883,0.102,0.393,0.710,0.699,0.100,0.390,0.692,0.883,0.073,0.120,23.243,-63.630,0.676,0.036
513,0.059,0.363,0.879,0.797,0.060,0.366,0.902,0.598,0.059,0.363,0.879,0.797,0.073,0.087,33.502,-60.557,0.753,0.056
606,0.824,0.450,0.633,0.758,0.842,0.453,0.650,0.553,0.824,0.450,0.633,0.758,0.073,0.187,33.428,41.679,0.753,0.720
795,0.458,0.912,0.857,0.509,0.468,0.919,0.879,0.261,0.458,0.912,0.857,0.509,0.073,0.111,-64.047,27.456,0.017,0.627
837,0.796,0.043,0.596,0.869,0.813,0.043,0.611,0.682,0.796,0.043,0.596,0.869,0.073,0.094,39.668,20.412,0.800,0.582
973,0.472,0.850,0.719,0.645,0.482,0.857,0.738,0.421,0.472,0.850,0.719,0.645,0.073,0.168,-63.936,19.981,0.018,0.579
132,0.178,0.411,0.008,0.983,0.182,0.414,0.008,0.816,0.178,0.411,0.008,0.983,0.072,0.089,-23.613,-65.777,0.322,0.022
286,0.334,0.784,0.629,0.860,0.342,0.790,0.645,0.672,0.334,0.784,0.629,0.860,0.072,0.161,-58.464,7.631,0.059,0.499
325,0.911,0.382,0.851,0.503,0.931,0.384,0.873,0.255,0.911,0.382,0.851,0.503,0.072,0.107,22.071,41.689,0.667,0.720
621,0.845,0.335,0.735,0.642,0.863,0.338,0.754,0.417,0.845,0.335,0.735,0.642,0.072,0.138,26.346,42.017,0.699,0.722
737,0.837,0.913,0.907,0.351,0.855,0.920,0.931,0.076,0.837,0.913,0.907,0.351,0.072,0.085,-0.687,83.791,0.495,0.993
740,0.922,0.773,0.693,0.577,0.942,0.779,0.711,0.341,0.922,0.773,0.693,0.577,0.072,0.121,-5.232,75.161,0.461,0.937
774,0.015,0.448,0.018,0.982,0.015,0.451,0.018,0.815,0.015,0.448,0.018,0.982,0.072,0.090,-21.107,-68.229,0.341,0.006
933,0.035,0.794,0.592,0.875,0.036,0.800,0.608,0.689,0.035,0.794,0.592,0.875,0.072,0.094,-43.515,10.453,0.172,0.517
438,0.825,0.768,0.706,0.687,0.843,0.774,0.725,0.469,0.825,0.768,0.706,0.687,0.071,0.189,-2.542,73.400,0.481,0.926
500,0.332,0.302,0.561,0.955,0.339,0.304,0.576,0.784,0.332,0.302,0.561,0.955,0.071,0.147,13.089,-27.156,0.599,0.273
617,0.144,0.031,0.567,0.985,0.147,0.031,0.582,0.818,0.144,0.031,0.567,0.985,0.071,0.090,11.101,-50.396,0.584,0.122
693,0.114,0.770,0.717,0.849,0.116,0.776,0.736,0.659,0.114,0.770,0.717,0.849,0.071,0.107,-45.044,11.996,0.160,0.527
1070,0.311,0.399,0.720,0.846,0.318,0.402,0.738,0.656,0.311,0.399,0.720,0.846,0.071,0.169,23.375,-17.768,0.677,0.334
340,0.817,0.886,0.293,0.588,0.835,0.893,0.301,0.354,0.817,0.886,0.293,0.588,0.070,0.119,-16.996,71.837,0.372,0.916
572,0.083,0.367,0.703,0.876,0.085,0.369,0.722,0.691,0.083,0.367,0.703,0.876,0.070,0.111,22.819,-63.343,0.673,0.038
671,0.041,0.898,0.338,0.733,0.042,0.905,0.347,0.523,0.041,0.898,0.338,0.733,0.070,0.081,-41.081,-0.249,0.190,0.447
684,0.256,0.849,0.074,0.781,0.262,0.855,0.076,0.580,0.256,0.849,0.074,0.781,0.070,0.090,-45.457,-12.413,0.157,0.368
871,0.410,0.191,0.686,0.888,0.419,0.192,0.703,0.705,0.410,0.191,0.686,0.888,0.070,0.136,23.884,-30.671,0.681,0.250
