# {'n':1132, 'M':4, 'N':4, 'f':[0,3], 'f_':[4,7], 'x':[8,11]}
276,0.180,0.285,0.771,0.845,0.184,0.287,0.791,0.654,0.180,0.285,0.771,0.845
277,0.083,0.038,0.063,1.008,0.085,0.039,0.065,0.846,0.083,0.038,0.063,1.008
278,0.849,0.264,0.575,0.752,0.867,0.266,0.589,0.545,0.849,0.264,0.575,0.752
279,0.331,0.392,0.104,0.965,0.338,0.395,0.107,0.796,0.331,0.392,0.104,0.965
280,0.445,0.804,0.853,0.676,0.455,0.810,0.875,0.456,0.445,0.804,0.853,0.676
281,0.860,0.944,0.725,0.392,0.879,0.951,0.744,0.124,0.860,0.944,0.725,0.392
282,0.255,0.095,0.014,1.005,0.261,0.096,0.014,0.841,0.255,0.095,0.014,1.005
283,0.887,0.805,0.812,0.425,0.906,0.811,0.834,0.162,0.887,0.805,0.812,0.425
284,0.914,0.386,0.144,0.699,0.934,0.389,0.147,0.483,0.914,0.386,0.144,0.699
285,0.831,0.389,0.643,0.732,0.849,0.392,0.660,0.522,0.831,0.389,0.643,0.732
286,0.334,0.784,0.629,0.860,0.342,0.790,0.645,0.672,0.334,0.784,0.629,0.860
287,0.780,0.026,0.733,0.810,0.797,0.026,0.752,0.614,0.780,0.026,0.733,0.810
288,0.455,0.124,0.687,0.894,0.465,0.125,0.705,0.712,0.455,0.124,0.687,0.894
289,0.249,0.032,0.160,1.008,0.254,0.032,0.164,0.845,0.249,0.032,0.160,1.008
290,0.264,0.834,0.549,0.794,0.270,0.841,0.563,0.595,0.264,0.834,0.549,0.794
291,0.508,0.829,0.061,0.829,0.519,0.836,0.063,0.636,0.508,0.829,0.061,0.829
292,0.367,0.327,0.591,0.931,0.375,0.330,0.606,0.755,0.367,0.327,0.591,0.931
293,0.927,0.785,0.416,0.668,0.947,0.791,0.427,0.448,0.927,0.785,0.416,0.668
294,0.290,0.904,0.244,0.718,0.296,0.911,0.250,0.506,0.290,0.904,0.244,0.718
295,0.415,0.815,0.615,0.785,0.424,0.822,0.631,0.585,0.415,0.815,0.615,0.785
296,0.826,0.313,0.273,0.833,0.844,0.316,0.280,0.640,0.826,0.313,0.273,0.833
297,0.792,0.066,0.114,0.919,0.809,0.067,0.116,0.741,0.792,0.066,0.114,0.919
298,0.147,0.423,0.787,0.818,0.150,0.426,0.808,0.623,0.147,0.423,0.787,0.818
299,0.775,0.484,0.836,0.757,0.792,0.488,0.858,0.551,0.775,0.484,0.836,0.757
300,0.360,0.383,0.096,0.961,0.367,0.386,0.098,0.790,0.360,0.383,0.096,0.961
301,0.456,0.307,0.753,0.829,0.466,0.310,0.772,0.636,0.456,0.307,0.753,0.829
302,0.311,0.866,0.227,0.748,0.318,0.872,0.233,0.541,0.311,0.866,0.227,0.748
303,0.668,0.001,0.221,1.091,0.682,0.000,0.227,0.942,0.668,0.001,0.221,1.091
304,0.460,0.370,0.826,0.779,0.470,0.372,0.848,0.577,0.460,0.370,0.826,0.779
305,0.091,0.940,0.839,0.567,0.093,0.948,0.861,0.329,0.091,0.940,0.839,0.567
306,0.806,0.379,0.043,0.857,0.824,0.382,0.044,0.668,0.806,0.379,0.043,0.857
307,0.345,0.272,0.665,0.899,0.353,0.274,0.682,0.718,0.345,0.272,0.665,0.899
308,0.910,0.306,0.714,0.589,0.930,0.308,0.732,0.355,0.910,0.306,0.714,0.589
309,0.886,0.347,0.215,0.714,0.906,0.350,0.220,0.501,0.886,0.347,0.215,0.714
310,0.774,0.010,0.280,0.967,0.790,0.010,0.287,0.798,0.774,0.010,0.280,0.967
311,0.377,0.005,0.297,0.992,0.385,0.004,0.305,0.827,0.377,0.005,0.297,0.992
312,0.874,0.864,0.230,0.500,0.893,0.870,0.236,0.250,0.874,0.864,0.230,0.500
313,0.265,0.797,0.676,0.809,0.270,0.804,0.694,0.613,0.265,0.797,0.676,0.809
314,0.352,0.334,0.775,0.807,0.360,0.337,0.795,0.611,0.352,0.334,0.775,0.807
315,0.140,0.887,0.527,0.720,0.143,0.894,0.541,0.508,0.140,0.887,0.527,0.720
316,0.334,0.018,0.192,0.994,0.341,0.018,0.197,0.829,0.334,0.018,0.192,0.994
317,0.809,0.029,0.080,0.874,0.827,0.029,0.082,0.689,0.809,0.029,0.080,0.874
318,0.828,0.881,0.928,0.404,0.846,0.887,0.952,0.138,0.828,0.881,0.928,0.404
319,0.278,0.844,0.024,0.786,0.284,0.850,0.024,0.586,0.278,0.844,0.024,0.786
320,0.126,0.894,0.721,0.603,0.129,0.901,0.740,0.371,0.126,0.894,0.721,0.603
321,0.019,0.480,0.706,0.882,0.019,0.484,0.725,0.698,0.019,0.480,0.706,0.882
322,0.919,0.125,0.575,0.699,0.939,0.126,0.590,0.483,0.919,0.125,0.575,0.699
323,0.054,0.227,0.664,0.927,0.055,0.228,0.681,0.750,0.054,0.227,0.664,0.927
324,0.004,0.243,0.037,1.002,0.004,0.245,0.038,0.838,0.004,0.243,0.037,1.002
325,0.911,0.382,0.851,0.503,0.931,0.384,0.873,0.255,0.911,0.382,0.851,0.503
326,0.256,0.043,0.642,0.937,0.261,0.043,0.659,0.762,0.256,0.043,0.642,0.937
327,0.193,0.074,0.835,0.823,0.197,0.075,0.856,0.629,0.193,0.074,0.835,0.823
328,0.366,0.421,0.842,0.768,0.374,0.424,0.864,0.565,0.366,0.421,0.842,0.768
329,0.783,0.837,0.381,0.754,0.800,0.843,0.391,0.549,0.783,0.837,0.381,0.754
330,0.376,0.094,0.543,0.970,0.384,0.095,0.557,0.801,0.376,0.094,0.543,0.970
331,0.058,0.601,0.003,1.067,0.059,0.606,0.003,0.915,0.058,0.601,0.003,1.067
332,0.777,0.457,0.037,0.931,0.794,0.460,0.038,0.755,0.777,0.457,0.037,0.931
333,0.290,0.039,0.847,0.806,0.296,0.039,0.869,0.609,0.290,0.039,0.847,0.806
334,0.132,0.287,0.710,0.888,0.135,0.289,0.729,0.704,0.132,0.287,0.710,0.888
335,0.416,0.869,0.670,0.638,0.425,0.876,0.687,0.412,0.416,0.869,0.670,0.638
336,0.786,0.865,0.404,0.690,0.803,0.871,0.415,0.473,0.786,0.865,0.404,0.690
337,0.415,0.141,0.728,0.858,0.424,0.142,0.747,0.670,0.415,0.141,0.728,0.858
338,0.277,0.885,0.109,0.723,0.283,0.892,0.112,0.511,0.277,0.885,0.109,0.723
339,0.303,0.813,0.444,0.863,0.309,0.819,0.456,0.676,0.303,0.813,0.444,0.863
340,0.817,0.886,0.293,0.588,0.835,0.893,0.301,0.354,0.817,0.886,0.293,0.588
341,0.257,0.359,0.132,0.984,0.263,0.361,0.135,0.817,0.257,0.359,0.132,0.984
342,0.185,0.002,0.545,0.992,0.189,0.001,0.559,0.827,0.185,0.002,0.545,0.992
343,0.760,0.074,0.692,0.885,0.777,0.074,0.710,0.702,0.760,0.074,0.692,0.885
344,0.281,0.098,0.012,1.000,0.287,0.099,0.012,0.837,0.281,0.098,0.012,1.000
345,0.909,0.011,0.198,0.723,0.929,0.011,0.203,0.512,0.909,0.011,0.198,0.723
346,0.404,0.369,0.863,0.766,0.412,0.372,0.885,0.562,0.404,0.369,0.863,0.766
347,0.075,0.833,0.690,0.722,0.077,0.839,0.708,0.510,0.075,0.833,0.690,0.722
348,0.350,0.508,0.622,0.935,0.358,0.512,0.638,0.759,0.350,0.508,0.622,0.935
349,0.797,0.360,0.905,0.707,0.814,0.363,0.928,0.493,0.797,0.360,0.905,0.707
350,0.882,0.082,0.140,0.736,0.901,0.082,0.144,0.527,0.882,0.082,0.140,0.736
351,0.900,0.075,0.470,0.725,0.920,0.075,0.482,0.514,0.900,0.075,0.470,0.725
352,0.860,0.724,0.789,0.632,0.878,0.730,0.809,0.405,0.860,0.724,0.789,0.632
353,0.349,0.109,0.759,0.839,0.357,0.110,0.779,0.648,0.349,0.109,0.759,0.839
354,0.029,0.397,0.514,0.974,0.029,0.400,0.528,0.806,0.029,0.397,0.514,0.974
355,0.131,0.451,0.700,0.883,0.133,0.455,0.719,0.699,0.131,0.451,0.700,0.883
356,0.245,0.893,0.537,0.707,0.250,0.900,0.551,0.493,0.245,0.893,0.537,0.707
357,0.109,0.195,0.814,0.832,0.112,0.196,0.835,0.639,0.109,0.195,0.814,0.832
358,0.349,0.408,0.471,0.965,0.356,0.411,0.483,0.795,0.349,0.408,0.471,0.965
359,0.442,0.360,0.542,0.947,0.451,0.363,0.556,0.774,0.442,0.360,0.542,0.947
360,0.129,0.785,0.631,0.876,0.131,0.791,0.648,0.691,0.129,0.785,0.631,0.876
361,0.280,0.069,0.078,1.001,0.286,0.070,0.080,0.837,0.280,0.069,0.078,1.001
362,0.821,0.338,0.913,0.661,0.838,0.340,0.937,0.439,0.821,0.338,0.913,0.661
363,0.853,0.118,0.056,0.779,0.872,0.118,0.057,0.577,0.853,0.118,0.056,0.779
364,0.686,0.604,0.000,1.140,0.701,0.608,0.000,1.000,0.686,0.604,0.000,1.140
365,0.362,0.799,0.445,0.886,0.370,0.805,0.457,0.702,0.362,0.799,0.445,0.886
366,0.817,0.887,0.427,0.588,0.834,0.894,0.438,0.354,0.817,0.887,0.427,0.588
367,0.820,0.884,0.496,0.572,0.837,0.890,0.509,0.335,0.820,0.884,0.496,0.572
368,0.060,0.438,0.572,0.957,0.061,0.442,0.587,0.785,0.060,0.438,0.572,0.957
369,0.453,0.218,0.703,0.879,0.463,0.219,0.721,0.694,0.453,0.218,0.703,0.879
370,0.310,0.024,0.099,0.994,0.316,0.024,0.101,0.829,0.310,0.024,0.099,0.994
371,0.880,0.438,0.641,0.645,0.899,0.441,0.657,0.420,0.880,0.438,0.641,0.645
372,0.387,0.220,0.634,0.922,0.395,0.222,0.651,0.744,0.387,0.220,0.634,0.922
373,0.395,0.870,0.511,0.716,0.403,0.877,0.525,0.504,0.395,0.870,0.511,0.716
374,0.377,0.305,0.205,0.977,0.386,0.307,0.210,0.809,0.377,0.305,0.205,0.977
375,0.797,0.256,0.798,0.728,0.814,0.258,0.819,0.518,0.797,0.256,0.798,0.728
376,0.881,0.778,0.535,0.661,0.900,0.784,0.549,0.439,0.881,0.778,0.535,0.661
377,0.280,0.441,0.737,0.842,0.286,0.445,0.757,0.651,0.280,0.441,0.737,0.842
378,0.170,0.781,0.633,0.886,0.173,0.787,0.650,0.702,0.170,0.781,0.633,0.886
379,0.387,0.027,0.532,0.969,0.396,0.027,0.545,0.800,0.387,0.027,0.532,0.969
380,0.037,0.014,0.468,1.009,0.037,0.014,0.480,0.847,0.037,0.014,0.468,1.009
381,0.848,0.805,0.436,0.675,0.867,0.811,0.447,0.455,0.848,0.805,0.436,0.675
382,0.784,0.144,0.005,0.936,0.802,0.145,0.005,0.761,0.784,0.144,0.005,0.936
383,0.092,0.804,0.123,0.892,0.094,0.810,0.126,0.709,0.092,0.804,0.123,0.892
384,0.864,0.830,0.296,0.588,0.883,0.836,0.304,0.354,0.864,0.830,0.296,0.588
385,0.798,0.780,0.351,0.853,0.815,0.786,0.360,0.664,0.798,0.780,0.351,0.853
386,0.446,0.810,0.517,0.846,0.456,0.816,0.530,0.656,0.446,0.810,0.517,0.846
387,0.313,0.903,0.566,0.680,0.320,0.910,0.581,0.461,0.313,0.903,0.566,0.680
388,0.822,0.806,0.735,0.589,0.839,0.812,0.754,0.355,0.822,0.806,0.735,0.589
389,0.467,0.246,0.714,0.872,0.478,0.248,0.732,0.686,0.467,0.246,0.714,0.872
390,0.770,0.249,0.407,0.975,0.787,0.251,0.418,0.807,0.770,0.249,0.407,0.975
391,0.227,0.264,0.595,0.964,0.232,0.266,0.611,0.794,0.227,0.264,0.595,0.964
392,0.189,0.455,0.787,0.823,0.193,0.459,0.807,0.629,0.189,0.455,0.787,0.823
393,0.382,0.004,0.336,0.993,0.390,0.004,0.345,0.828,0.382,0.004,0.336,0.993
394,0.778,0.102,0.210,0.959,0.794,0.103,0.216,0.789,0.778,0.102,0.210,0.959
395,0.897,0.462,0.498,0.701,0.916,0.466,0.511,0.486,0.897,0.462,0.498,0.701
396,0.322,0.877,0.072,0.721,0.329,0.884,0.074,0.510,0.322,0.877,0.072,0.721
397,0.795,0.312,0.332,0.910,0.812,0.315,0.341,0.730,0.795,0.312,0.332,0.910
398,0.926,0.847,0.137,0.516,0.947,0.853,0.140,0.269,0.926,0.847,0.137,0.516
399,0.916,0.787,0.607,0.597,0.936,0.793,0.623,0.364,0.916,0.787,0.607,0.597
400,0.732,0.001,0.281,1.043,0.748,0.001,0.289,0.886,0.732,0.001,0.281,1.043
401,0.039,0.776,0.681,0.860,0.040,0.782,0.698,0.672,0.039,0.776,0.681,0.860
402,0.090,0.026,0.502,1.005,0.092,0.026,0.515,0.842,0.090,0.026,0.502,1.005
403,0.450,0.789,0.643,0.836,0.460,0.795,0.660,0.644,0.450,0.789,0.643,0.836
404,0.446,0.035,0.751,0.840,0.456,0.035,0.770,0.649,0.446,0.035,0.751,0.840
405,0.346,0.314,0.505,0.969,0.353,0.316,0.519,0.800,0.346,0.314,0.505,0.969
406,0.263,0.291,0.612,0.945,0.269,0.293,0.628,0.772,0.263,0.291,0.612,0.945
407,0.135,0.436,0.743,0.849,0.138,0.440,0.762,0.659,0.135,0.436,0.743,0.849
408,0.225,0.369,0.062,0.984,0.230,0.372,0.064,0.817,0.225,0.369,0.062,0.984
409,0.254,0.784,0.074,0.931,0.260,0.790,0.076,0.755,0.254,0.784,0.074,0.931
410,0.447,0.853,0.708,0.642,0.457,0.860,0.726,0.417,0.447,0.853,0.708,0.642
411,0.429,0.018,0.555,0.961,0.438,0.018,0.569,0.790,0.429,0.018,0.555,0.961
412,0.299,0.434,0.031,0.971,0.305,0.437,0.032,0.802,0.299,0.434,0.031,0.971
413,0.827,0.205,0.687,0.738,0.845,0.207,0.704,0.530,0.827,0.205,0.687,0.738
414,0.309,0.784,0.802,0.745,0.316,0.790,0.823,0.538,0.309,0.784,0.802,0.745
415,0.384,0.077,0.758,0.834,0.392,0.077,0.777,0.642,0.384,0.077,0.758,0.834
416,0.584,0.865,0.010,0.803,0.597,0.872,0.011,0.606,0.584,0.865,0.010,0.803
417,0.345,0.836,0.556,0.772,0.352,0.842,0.570,0.569,0.345,0.836,0.556,0.772
418,0.851,0.868,0.939,0.385,0.870,0.874,0.964,0.116,0.851,0.868,0.939,0.385
419,0.044,0.059,0.616,0.957,0.045,0.060,0.632,0.786,0.044,0.059,0.616,0.957
420,0.241,0.161,0.697,0.906,0.246,0.162,0.715,0.725,0.241,0.161,0.697,0.906
421,0.812,0.442,0.841,0.657,0.829,0.445,0.863,0.434,0.812,0.442,0.841,0.657
422,0.205,0.797,0.576,0.877,0.210,0.803,0.591,0.692,0.205,0.797,0.576,0.877
423,0.147,0.807,0.661,0.805,0.150,0.813,0.679,0.608,0.147,0.807,0.661,0.805
424,0.318,0.315,0.679,0.886,0.325,0.318,0.696,0.703,0.318,0.315,0.679,0.886
425,0.884,0.481,0.439,0.727,0.903,0.485,0.450,0.517,0.884,0.481,0.439,0.727
426,0.317,0.487,0.661,0.905,0.323,0.490,0.678,0.724,0.317,0.487,0.661,0.905
427,0.795,0.529,0.724,0.800,0.812,0.533,0.742,0.601,0.795,0.529,0.724,0.800
428,0.263,0.852,0.784,0.607,0.268,0.859,0.805,0.376,0.263,0.852,0.784,0.607
429,0.758,0.296,0.808,0.799,0.775,0.298,0.829,0.601,0.758,0.296,0.808,0.799
430,0.826,0.165,0.723,0.715,0.844,0.166,0.742,0.503,0.826,0.165,0.723,0.715
431,0.256,0.333,0.566,0.961,0.262,0.335,0.580,0.791,0.256,0.333,0.566,0.961
432,0.201,0.017,0.684,0.913,0.205,0.017,0.702,0.734,0.201,0.017,0.684,0.913
433,0.004,0.319,0.419,1.001,0.004,0.321,0.430,0.837,0.004,0.319,0.419,1.001
434,0.315,0.212,0.043,0.994,0.321,0.214,0.044,0.829,0.315,0.212,0.043,0.994
435,0.115,0.323,0.644,0.927,0.118,0.325,0.661,0.751,0.115,0.323,0.644,0.927
436,0.518,0.831,0.526,0.823,0.529,0.837,0.540,0.628,0.518,0.831,0.526,0.823
437,0.204,0.833,0.843,0.631,0.208,0.839,0.865,0.404,0.204,0.833,0.843,0.631
438,0.825,0.768,0.706,0.687,0.843,0.774,0.725,0.469,0.825,0.768,0.706,0.687
439,0.007,0.044,0.023,1.003,0.007,0.044,0.023,0.840,0.007,0.044,0.023,1.003
440,0.081,0.281,0.067,1.001,0.083,0.283,0.069,0.837,0.081,0.281,0.067,1.001
441,0.862,0.260,0.453,0.763,0.881,0.261,0.465,0.558,0.862,0.260,0.453,0.763
442,0.833,0.889,0.446,0.546,0.851,0.895,0.457,0.304,0.833,0.889,0.446,0.546
443,0.363,0.358,0.845,0.772,0.371,0.360,0.867,0.569,0.363,0.358,0.845,0.772
444,0.002,0.313,0.383,1.004,0.002,0.315,0.393,0.841,0.002,0.313,0.383,1.004
445,0.061,0.820,0.833,0.662,0.063,0.826,0.854,0.440,0.061,0.820,0.833,0.662
446,0.474,0.411,0.035,0.966,0.484,0.414,0.036,0.796,0.474,0.411,0.035,0.966
447,0.149,0.283,0.808,0.824,0.152,0.285,0.829,0.630,0.149,0.283,0.808,0.824
448,0.775,0.297,0.273,0.954,0.792,0.299,0.280,0.783,0.775,0.297,0.273,0.954
449,0.403,0.911,0.119,0.696,0.411,0.918,0.122,0.480,0.403,0.911,0.119,0.696
450,0.100,0.390,0.692,0.883,0.102,0.393,0.710,0.699,0.100,0.390,0.692,0.883
451,0.095,0.392,0.060,0.983,0.097,0.395,0.061,0.817,0.095,0.392,0.060,0.983
452,0.883,0.816,0.253,0.591,0.902,0.823,0.259,0.357,0.883,0.816,0.253,0.591
453,0.399,0.332,0.616,0.913,0.408,0.334,0.632,0.735,0.399,0.332,0.616,0.913
454,0.368,0.028,0.170,0.987,0.375,0.028,0.175,0.821,0.368,0.028,0.170,0.987
455,0.067,0.862,0.265,0.771,0.069,0.868,0.272,0.568,0.067,0.862,0.265,0.771
456,0.326,0.774,0.177,0.946,0.333,0.780,0.181,0.773,0.326,0.774,0.177,0.946
457,0.834,0.497,0.583,0.780,0.852,0.501,0.599,0.578,0.834,0.497,0.583,0.780
458,0.848,0.278,0.885,0.593,0.866,0.280,0.908,0.360,0.848,0.278,0.885,0.593
459,0.309,0.199,0.503,0.994,0.316,0.200,0.516,0.829,0.309,0.199,0.503,0.994
460,0.468,0.773,0.700,0.835,0.478,0.779,0.718,0.643,0.468,0.773,0.700,0.835
461,0.825,0.303,0.275,0.837,0.843,0.305,0.282,0.645,0.825,0.303,0.275,0.837
462,0.210,0.174,0.532,1.002,0.214,0.175,0.546,0.838,0.210,0.174,0.532,1.002
463,0.723,0.891,0.798,0.588,0.738,0.898,0.819,0.354,0.723,0.891,0.798,0.588
464,0.427,0.407,0.107,0.958,0.436,0.410,0.109,0.787,0.427,0.407,0.107,0.958
465,0.263,0.767,0.534,0.955,0.268,0.773,0.548,0.783,0.263,0.767,0.534,0.955
466,0.839,0.389,0.521,0.771,0.858,0.392,0.534,0.568,0.839,0.389,0.521,0.771
467,0.882,0.376,0.524,0.699,0.901,0.379,0.537,0.483,0.882,0.376,0.524,0.699
468,0.225,0.924,0.730,0.599,0.230,0.931,0.749,0.367,0.225,0.924,0.730,0.599
469,0.850,0.404,0.017,0.754,0.869,0.407,0.017,0.548,0.850,0.404,0.017,0.754
470,0.894,0.393,0.753,0.550,0.914,0.395,0.772,0.309,0.894,0.393,0.753,0.550
471,0.182,0.268,0.747,0.864,0.186,0.270,0.766,0.677,0.182,0.268,0.747,0.864
472,0.282,0.007,0.585,0.964,0.288,0.007,0.600,0.793,0.282,0.007,0.585,0.964
473,0.842,0.321,0.819,0.601,0.860,0.324,0.841,0.369,0.842,0.321,0.819,0.601
474,0.924,0.399,0.523,0.694,0.944,0.402,0.537,0.478,0.924,0.399,0.523,0.694
475,0.288,0.218,0.793,0.828,0.294,0.220,0.814,0.635,0.288,0.218,0.793,0.828
476,0.767,0.872,0.070,0.709,0.783,0.879,0.072,0.495,0.767,0.872,0.070,0.709
477,0.441,0.432,0.715,0.841,0.450,0.435,0.734,0.650,0.441,0.432,0.715,0.841
478,0.328,0.831,0.144,0.810,0.335,0.838,0.148,0.613,0.328,0.831,0.144,0.810
479,0.480,0.807,0.719,0.749,0.491,0.813,0.738,0.542,0.480,0.807,0.719,0.749
480,0.121,0.388,0.058,0.985,0.124,0.390,0.060,0.818,0.121,0.388,0.058,0.985
481,0.276,0.231,0.645,0.932,0.282,0.233,0.662,0.757,0.276,0.231,0.645,0.932
482,0.046,0.828,0.502,0.827,0.047,0.835,0.515,0.633,0.046,0.828,0.502,0.827
483,0.036,0.870,0.121,0.748,0.037,0.877,0.124,0.541,0.036,0.870,0.121,0.748
484,0.766,0.425,0.476,0.952,0.783,0.429,0.488,0.779,0.766,0.425,0.476,0.952
485,0.465,0.777,0.627,0.876,0.475,0.783,0.643,0.691,0.465,0.777,0.627,0.876
486,0.501,0.809,0.378,0.889,0.512,0.815,0.388,0.706,0.501,0.809,0.378,0.889
487,0.826,0.780,0.936,0.629,0.844,0.786,0.960,0.402,0.826,0.780,0.936,0.629
488,0.292,0.907,0.797,0.535,0.299,0.914,0.818,0.292,0.292,0.907,0.797,0.535
489,0.888,0.257,0.840,0.533,0.907,0.258,0.861,0.289,0.888,0.257,0.840,0.533
490,0.266,0.881,0.052,0.727,0.271,0.888,0.053,0.516,0.266,0.881,0.052,0.727
491,0.144,0.916,0.710,0.612,0.147,0.923,0.728,0.381,0.144,0.916,0.710,0.612
492,0.870,0.072,0.380,0.761,0.889,0.072,0.389,0.556,0.870,0.072,0.380,0.761
493,0.050,0.845,0.849,0.601,0.051,0.852,0.871,0.369,0.050,0.845,0.849,0.601
494,0.333,0.405,0.517,0.957,0.340,0.408,0.531,0.785,0.333,0.405,0.517,0.957
495,0.423,0.400,0.172,0.961,0.432,0.403,0.176,0.790,0.423,0.400,0.172,0.961
496,0.424,0.128,0.625,0.930,0.433,0.129,0.641,0.754,0.424,0.128,0.625,0.930
497,0.088,0.276,0.576,0.973,0.090,0.278,0.591,0.805,0.088,0.276,0.576,0.973
498,0.107,0.907,0.837,0.533,0.109,0.914,0.858,0.289,0.107,0.907,0.837,0.533
499,0.306,0.910,0.691,0.606,0.313,0.917,0.709,0.375,0.306,0.910,0.691,0.606
500,0.332,0.302,0.561,0.955,0.339,0.304,0.576,0.784,0.332,0.302,0.561,0.955
501,0.426,0.297,0.701,0.864,0.436,0.299,0.719,0.676,0.426,0.297,0.701,0.864
502,0.341,0.036,0.533,0.975,0.349,0.036,0.547,0.807,0.341,0.036,0.533,0.975
503,0.896,0.260,0.607,0.671,0.916,0.262,0.623,0.451,0.896,0.260,0.607,0.671
504,0.821,0.133,0.505,0.848,0.839,0.133,0.518,0.658,0.821,0.133,0.505,0.848
505,0.150,0.327,0.691,0.894,0.154,0.329,0.709,0.712,0.150,0.327,0.691,0.894
506,0.979,0.017,0.138,0.888,1.000,0.017,0.142,0.705,0.979,0.017,0.138,0.888
507,0.776,0.753,0.132,0.948,0.793,0.759,0.136,0.775,0.776,0.753,0.132,0.948
508,0.883,0.057,0.580,0.700,0.902,0.057,0.595,0.485,0.883,0.057,0.580,0.700
509,0.790,0.224,0.568,0.897,0.807,0.225,0.582,0.716,0.790,0.224,0.568,0.897
510,0.320,0.413,0.793,0.794,0.326,0.416,0.814,0.595,0.320,0.413,0.793,0.794
511,0.049,0.362,0.481,0.987,0.050,0.365,0.494,0.821,0.049,0.362,0.481,0.987
512,0.922,0.025,0.704,0.615,0.942,0.025,0.723,0.385,0.922,0.025,0.704,0.615
513,0.059,0.363,0.879,0.797,0.060,0.366,0.902,0.598,0.059,0.363,0.879,0.797
514,0.363,0.902,0.716,0.577,0.370,0.909,0.735,0.341,0.363,0.902,0.716,0.577
515,0.785,0.009,0.543,0.915,0.802,0.009,0.557,0.737,0.785,0.009,0.543,0.915
516,0.244,0.082,0.000,1.005,0.250,0.082,0.000,0.842,0.244,0.082,0.000,1.005
517,0.847,0.219,0.236,0.798,0.866,0.220,0.242,0.600,0.847,0.219,0.236,0.798
518,0.804,0.316,0.599,0.833,0.821,0.318,0.614,0.641,0.804,0.316,0.599,0.833
519,0.794,0.090,0.491,0.914,0.811,0.090,0.504,0.736,0.794,0.090,0.491,0.914
520,0.134,0.878,0.669,0.655,0.136,0.885,0.686,0.433,0.134,0.878,0.669,0.655
521,0.894,0.308,0.568,0.683,0.913,0.310,0.583,0.465,0.894,0.308,0.568,0.683
522,0.323,0.319,0.680,0.884,0.330,0.322,0.698,0.700,0.323,0.319,0.680,0.884
523,0.188,0.876,0.887,0.557,0.192,0.883,0.910,0.317,0.188,0.876,0.887,0.557
524,0.018,0.247,0.611,0.956,0.018,0.249,0.627,0.784,0.018,0.247,0.611,0.956
525,0.006,0.862,0.080,0.757,0.006,0.869,0.082,0.552,0.006,0.862,0.080,0.757
526,0.857,0.786,0.581,0.659,0.876,0.792,0.596,0.437,0.857,0.786,0.581,0.659
527,0.803,0.116,0.564,0.870,0.820,0.117,0.578,0.684,0.803,0.116,0.564,0.870
528,0.087,0.790,0.807,0.745,0.089,0.796,0.828,0.538,0.087,0.790,0.807,0.745
529,0.461,0.349,0.044,0.967,0.471,0.351,0.045,0.798,0.461,0.349,0.044,0.967
530,0.249,0.455,0.609,0.938,0.254,0.458,0.625,0.764,0.249,0.455,0.609,0.938
531,0.469,0.240,0.749,0.847,0.480,0.242,0.769,0.657,0.469,0.240,0.749,0.847
532,0.879,0.172,0.756,0.591,0.898,0.173,0.775,0.357,0.879,0.172,0.756,0.591
533,0.845,0.867,0.106,0.539,0.863,0.874,0.109,0.296,0.845,0.867,0.106,0.539
534,0.513,0.781,0.729,0.819,0.524,0.786,0.748,0.624,0.513,0.781,0.729,0.819
535,0.357,0.476,0.548,0.954,0.365,0.479,0.563,0.783,0.357,0.476,0.548,0.954
536,0.077,0.296,0.858,0.807,0.078,0.298,0.881,0.610,0.077,0.296,0.858,0.807
537,0.235,0.009,0.332,1.018,0.240,0.009,0.340,0.857,0.235,0.009,0.332,1.018
538,0.908,0.014,0.852,0.526,0.928,0.014,0.875,0.280,0.908,0.014,0.852,0.526
539,0.877,0.186,0.409,0.753,0.896,0.187,0.420,0.547,0.877,0.186,0.409,0.753
540,0.768,0.203,0.583,0.939,0.785,0.205,0.598,0.765,0.768,0.203,0.583,0.939
541,0.009,0.209,0.664,0.926,0.009,0.210,0.682,0.749,0.009,0.209,0.664,0.926
542,0.837,0.267,0.108,0.806,0.855,0.269,0.111,0.609,0.837,0.267,0.108,0.806
543,0.783,0.894,0.716,0.533,0.800,0.901,0.734,0.289,0.783,0.894,0.716,0.533
544,0.094,0.878,0.581,0.706,0.096,0.885,0.596,0.492,0.094,0.878,0.581,0.706
545,0.142,0.085,0.699,0.907,0.145,0.085,0.717,0.727,0.142,0.085,0.699,0.907
546,0.906,0.806,0.167,0.598,0.925,0.813,0.171,0.366,0.906,0.806,0.167,0.598
547,0.381,0.020,0.559,0.959,0.390,0.019,0.574,0.788,0.381,0.020,0.559,0.959
548,0.241,0.035,0.613,0.956,0.246,0.035,0.629,0.785,0.241,0.035,0.613,0.956
549,0.279,0.087,0.545,0.986,0.285,0.087,0.559,0.819,0.279,0.087,0.545,0.986
550,0.887,0.414,0.566,0.676,0.906,0.417,0.581,0.456,0.887,0.414,0.566,0.676
551,0.354,0.860,0.902,0.565,0.361,0.867,0.926,0.326,0.354,0.860,0.902,0.565
552,0.322,0.078,0.807,0.815,0.329,0.079,0.828,0.619,0.322,0.078,0.807,0.815
553,0.787,0.081,0.829,0.742,0.805,0.081,0.850,0.534,0.787,0.081,0.829,0.742
554,0.228,0.904,0.515,0.713,0.233,0.910,0.529,0.500,0.228,0.904,0.515,0.713
