# {'f_': [3, 5], 'mu_': [10, 10], 'n': 578, 'N': 3, 'M': 3, 'mu': [9, 9], 'x': [6, 8], 'f': [0, 2]}
376,0.416,0.290,0.955,0.448,0.308,0.936,0.416,0.290,0.955,0.039,0.061
370,0.899,0.244,0.574,0.970,0.259,0.496,0.899,0.244,0.574,0.038,0.054
174,0.845,0.326,0.661,0.911,0.346,0.596,0.845,0.326,0.661,0.038,0.068
9,0.284,0.413,0.956,0.306,0.438,0.938,0.284,0.413,0.956,0.038,0.060
63,0.853,0.285,0.649,0.920,0.302,0.583,0.853,0.285,0.649,0.038,0.061
87,0.805,0.336,0.797,0.868,0.356,0.754,0.805,0.336,0.797,0.038,0.074
149,0.840,0.398,0.664,0.906,0.422,0.600,0.840,0.398,0.664,0.038,0.078
515,0.860,0.343,0.613,0.927,0.364,0.541,0.860,0.343,0.613,0.038,0.067
121,0.380,0.829,0.702,0.410,0.880,0.645,0.380,0.829,0.702,0.038,0.080
249,0.345,0.281,0.966,0.372,0.298,0.949,0.345,0.281,0.966,0.038,0.058
213,0.382,0.773,0.898,0.412,0.821,0.870,0.382,0.773,0.898,0.037,0.082
577,0.016,0.389,0.967,0.017,0.413,0.950,0.016,0.389,0.967,0.037,0.040
38,0.321,0.286,0.971,0.346,0.304,0.955,0.321,0.286,0.971,0.037,0.057
60,0.861,0.314,0.619,0.928,0.333,0.548,0.861,0.314,0.619,0.037,0.062
402,0.197,0.796,0.863,0.213,0.845,0.830,0.197,0.796,0.863,0.037,0.058
551,0.346,0.792,0.843,0.373,0.840,0.807,0.346,0.792,0.843,0.037,0.079
572,0.860,0.099,0.646,0.928,0.105,0.579,0.860,0.099,0.646,0.037,0.045
354,0.439,0.782,0.869,0.473,0.831,0.837,0.439,0.782,0.869,0.037,0.101
184,0.280,0.352,0.965,0.302,0.374,0.948,0.280,0.352,0.965,0.036,0.056
113,0.270,0.295,0.983,0.291,0.313,0.969,0.270,0.295,0.983,0.036,0.053
306,0.406,0.790,0.840,0.438,0.838,0.803,0.406,0.790,0.840,0.036,0.090
534,0.279,0.408,0.958,0.301,0.433,0.939,0.279,0.408,0.958,0.036,0.057
403,0.793,0.341,0.839,0.855,0.362,0.802,0.793,0.341,0.839,0.036,0.073
328,0.294,0.857,0.633,0.317,0.910,0.565,0.294,0.857,0.633,0.036,0.060
269,0.869,0.322,0.595,0.937,0.342,0.521,0.869,0.322,0.595,0.036,0.060
161,0.870,0.769,0.556,0.939,0.816,0.476,0.870,0.769,0.556,0.036,0.077
487,0.774,0.832,0.652,0.835,0.883,0.587,0.774,0.832,0.652,0.036,0.120
486,0.808,0.271,0.805,0.871,0.287,0.764,0.808,0.271,0.805,0.035,0.061
273,0.777,0.354,0.890,0.838,0.376,0.862,0.777,0.354,0.890,0.035,0.073
31,0.315,0.874,0.587,0.340,0.928,0.511,0.315,0.874,0.587,0.035,0.060
305,0.280,0.786,0.882,0.302,0.834,0.852,0.280,0.786,0.882,0.035,0.064
454,0.333,0.792,0.845,0.359,0.841,0.809,0.333,0.792,0.845,0.035,0.073
150,0.778,0.325,0.896,0.839,0.344,0.869,0.778,0.325,0.896,0.035,0.067
275,0.799,0.145,0.852,0.862,0.154,0.818,0.799,0.145,0.852,0.035,0.049
226,0.820,0.398,0.731,0.885,0.422,0.677,0.820,0.398,0.731,0.035,0.075
490,0.320,0.842,0.673,0.345,0.894,0.610,0.320,0.842,0.673,0.035,0.063
57,0.272,0.010,0.995,0.293,0.011,0.983,0.272,0.010,0.995,0.034,0.035
276,0.366,0.817,0.746,0.394,0.867,0.695,0.366,0.817,0.746,0.034,0.073
463,0.278,0.864,0.621,0.300,0.917,0.550,0.278,0.864,0.621,0.034,0.055
478,0.785,0.108,0.901,0.847,0.114,0.873,0.785,0.108,0.901,0.034,0.045
192,0.358,0.838,0.677,0.386,0.889,0.615,0.358,0.838,0.677,0.034,0.068
530,0.277,0.400,0.958,0.299,0.425,0.940,0.277,0.400,0.958,0.034,0.053
533,0.395,0.274,0.959,0.425,0.291,0.941,0.395,0.274,0.959,0.034,0.052
342,0.784,0.349,0.869,0.845,0.370,0.836,0.784,0.349,0.869,0.034,0.071
147,0.827,0.390,0.709,0.892,0.413,0.652,0.827,0.390,0.709,0.034,0.070
567,0.035,0.342,0.977,0.037,0.363,0.962,0.035,0.342,0.977,0.033,0.036
344,0.877,0.055,0.603,0.946,0.059,0.530,0.877,0.055,0.603,0.033,0.038
40,0.004,0.070,1.006,0.004,0.074,0.995,0.004,0.070,1.006,0.033,0.034
375,0.284,0.276,0.985,0.306,0.293,0.971,0.284,0.276,0.985,0.033,0.049
307,0.779,0.319,0.895,0.840,0.339,0.867,0.779,0.319,0.895,0.033,0.062
112,0.779,0.325,0.891,0.840,0.345,0.863,0.779,0.325,0.891,0.033,0.063
110,0.313,0.834,0.701,0.337,0.885,0.643,0.313,0.834,0.701,0.032,0.059
32,0.320,0.841,0.675,0.345,0.893,0.613,0.320,0.841,0.675,0.032,0.059
165,0.829,0.350,0.709,0.894,0.371,0.653,0.829,0.350,0.709,0.032,0.061
292,0.392,0.816,0.747,0.423,0.866,0.696,0.392,0.816,0.747,0.032,0.072
291,0.314,0.854,0.637,0.339,0.907,0.569,0.314,0.854,0.637,0.032,0.056
338,0.828,0.387,0.704,0.893,0.410,0.647,0.828,0.387,0.704,0.032,0.066
100,0.835,0.384,0.680,0.901,0.408,0.618,0.835,0.384,0.680,0.031,0.064
347,0.296,0.054,0.992,0.319,0.057,0.979,0.296,0.054,0.992,0.031,0.034
390,0.030,0.352,0.974,0.032,0.374,0.958,0.030,0.352,0.974,0.031,0.034
230,0.007,0.765,0.957,0.008,0.812,0.938,0.007,0.765,0.957,0.031,0.034
103,0.815,0.387,0.750,0.879,0.410,0.700,0.815,0.387,0.750,0.031,0.066
368,0.357,0.821,0.736,0.385,0.871,0.684,0.357,0.821,0.736,0.031,0.063
151,0.410,0.280,0.957,0.442,0.297,0.939,0.410,0.280,0.957,0.031,0.048
562,0.783,0.414,0.865,0.844,0.439,0.833,0.783,0.414,0.865,0.031,0.075
219,0.772,0.804,0.762,0.832,0.853,0.713,0.772,0.804,0.762,0.031,0.218
451,0.780,0.293,0.899,0.841,0.311,0.872,0.780,0.293,0.899,0.031,0.054
514,0.311,0.868,0.601,0.335,0.922,0.527,0.311,0.868,0.601,0.030,0.052
59,0.768,0.918,0.526,0.828,0.975,0.441,0.768,0.918,0.526,0.030,0.057
256,0.872,0.767,0.559,0.941,0.814,0.479,0.872,0.767,0.559,0.030,0.065
543,0.402,0.803,0.795,0.434,0.852,0.751,0.402,0.803,0.795,0.030,0.072
148,0.326,0.821,0.743,0.352,0.872,0.691,0.326,0.821,0.743,0.030,0.058
559,0.353,0.836,0.685,0.381,0.887,0.624,0.353,0.836,0.685,0.030,0.059
569,0.343,0.826,0.720,0.370,0.877,0.665,0.343,0.826,0.720,0.030,0.059
253,0.331,0.028,0.980,0.357,0.029,0.965,0.331,0.028,0.980,0.029,0.031
61,0.777,0.431,0.885,0.838,0.458,0.855,0.777,0.431,0.885,0.029,0.074
294,0.420,0.832,0.692,0.453,0.883,0.632,0.420,0.832,0.692,0.029,0.068
260,0.332,0.820,0.746,0.358,0.870,0.695,0.332,0.820,0.746,0.029,0.056
134,0.836,0.422,0.678,0.901,0.448,0.616,0.836,0.422,0.678,0.029,0.064
439,0.856,0.305,0.634,0.923,0.324,0.565,0.856,0.305,0.634,0.029,0.048
159,0.812,0.404,0.761,0.876,0.429,0.712,0.812,0.404,0.761,0.029,0.064
68,0.039,0.894,0.579,0.042,0.949,0.502,0.039,0.894,0.579,0.029,0.032
548,0.301,0.870,0.600,0.324,0.923,0.527,0.301,0.870,0.600,0.028,0.047
137,0.361,0.822,0.731,0.389,0.872,0.677,0.361,0.822,0.731,0.028,0.058
503,0.362,0.267,0.966,0.390,0.283,0.949,0.362,0.267,0.966,0.028,0.042
76,0.864,0.306,0.612,0.932,0.325,0.540,0.864,0.306,0.612,0.027,0.045
516,0.276,0.359,0.964,0.298,0.381,0.947,0.276,0.359,0.964,0.027,0.042
48,0.388,0.795,0.824,0.418,0.844,0.785,0.388,0.795,0.824,0.027,0.064
333,0.004,0.262,0.998,0.004,0.277,0.985,0.004,0.262,0.998,0.027,0.028
88,0.786,0.428,0.856,0.847,0.454,0.822,0.786,0.428,0.856,0.027,0.069
346,0.391,0.798,0.812,0.421,0.847,0.771,0.391,0.798,0.812,0.027,0.063
240,0.774,0.331,0.907,0.834,0.351,0.881,0.774,0.331,0.907,0.027,0.050
18,0.780,0.076,0.914,0.841,0.081,0.889,0.780,0.076,0.914,0.027,0.033
556,0.252,0.787,0.883,0.272,0.836,0.854,0.252,0.787,0.883,0.027,0.046
510,0.787,0.770,0.828,0.849,0.817,0.790,0.787,0.770,0.828,0.026,0.447
321,0.806,0.457,0.793,0.869,0.484,0.750,0.806,0.457,0.793,0.026,0.068
476,0.232,0.798,0.849,0.251,0.847,0.814,0.232,0.798,0.849,0.026,0.044
7,0.817,0.338,0.754,0.881,0.358,0.704,0.817,0.338,0.754,0.026,0.050
345,0.809,0.323,0.785,0.873,0.343,0.740,0.809,0.323,0.785,0.026,0.050
391,0.883,0.075,0.595,0.952,0.079,0.520,0.883,0.075,0.595,0.026,0.030
74,0.770,0.854,0.596,0.830,0.907,0.521,0.770,0.854,0.596,0.026,0.068
239,0.796,0.451,0.826,0.858,0.479,0.787,0.796,0.451,0.826,0.026,0.069
466,0.304,0.823,0.741,0.328,0.874,0.689,0.304,0.823,0.741,0.026,0.048
546,0.436,0.776,0.890,0.470,0.824,0.861,0.436,0.776,0.890,0.026,0.066
37,0.430,0.822,0.729,0.464,0.872,0.675,0.430,0.822,0.729,0.026,0.063
563,0.000,0.240,1.002,0.000,0.254,0.991,0.000,0.240,1.002,0.025,0.026
413,0.003,0.446,0.971,0.003,0.473,0.955,0.003,0.446,0.971,0.025,0.027
272,0.278,0.263,0.990,0.300,0.280,0.976,0.278,0.263,0.990,0.025,0.036
573,0.369,0.269,0.964,0.398,0.286,0.946,0.369,0.269,0.964,0.025,0.038
570,0.341,0.835,0.689,0.368,0.887,0.629,0.341,0.835,0.689,0.025,0.048
355,0.788,0.304,0.868,0.849,0.323,0.836,0.788,0.304,0.868,0.025,0.048
446,0.417,0.828,0.703,0.449,0.879,0.646,0.417,0.828,0.703,0.025,0.058
430,0.269,0.778,0.912,0.290,0.826,0.886,0.269,0.778,0.912,0.025,0.041
190,0.835,0.126,0.724,0.900,0.133,0.670,0.835,0.126,0.724,0.024,0.031
266,0.307,0.846,0.663,0.331,0.898,0.599,0.307,0.846,0.663,0.024,0.042
167,0.438,0.768,0.917,0.472,0.815,0.892,0.438,0.768,0.917,0.024,0.056
19,0.254,0.285,0.990,0.274,0.303,0.977,0.254,0.285,0.990,0.024,0.034
325,0.811,0.275,0.793,0.875,0.292,0.750,0.811,0.275,0.793,0.023,0.040
155,0.269,0.847,0.671,0.290,0.899,0.608,0.269,0.847,0.671,0.023,0.038
22,0.434,0.835,0.684,0.468,0.886,0.623,0.434,0.835,0.684,0.023,0.055
416,0.103,0.812,0.804,0.111,0.862,0.762,0.103,0.812,0.804,0.023,0.031
282,0.034,0.278,0.996,0.036,0.295,0.983,0.034,0.278,0.996,0.023,0.024
290,0.857,0.301,0.632,0.925,0.320,0.563,0.857,0.301,0.632,0.023,0.038
421,0.765,0.315,0.941,0.824,0.334,0.920,0.765,0.315,0.941,0.023,0.039
550,0.421,0.362,0.935,0.454,0.384,0.914,0.421,0.362,0.935,0.022,0.042
483,0.244,0.799,0.844,0.263,0.848,0.808,0.244,0.799,0.844,0.022,0.038
94,0.766,0.293,0.941,0.827,0.311,0.921,0.766,0.293,0.941,0.022,0.036
383,0.180,0.856,0.658,0.194,0.909,0.594,0.180,0.856,0.658,0.022,0.030
210,0.826,0.429,0.713,0.891,0.455,0.656,0.826,0.429,0.713,0.022,0.050
427,0.003,0.112,1.009,0.003,0.118,0.998,0.003,0.112,1.009,0.021,0.021
348,0.257,0.002,0.999,0.277,0.002,0.987,0.257,0.002,0.999,0.021,0.022
400,0.100,0.840,0.707,0.107,0.891,0.650,0.100,0.840,0.707,0.021,0.026
175,0.268,0.799,0.840,0.288,0.848,0.803,0.268,0.799,0.840,0.021,0.037
417,0.306,0.809,0.794,0.330,0.858,0.750,0.306,0.809,0.794,0.020,0.039
415,0.765,0.016,0.958,0.825,0.017,0.940,0.765,0.016,0.958,0.020,0.022
519,0.824,0.310,0.737,0.889,0.329,0.685,0.824,0.310,0.737,0.020,0.036
108,0.818,0.288,0.766,0.882,0.306,0.717,0.818,0.288,0.766,0.020,0.035
163,0.784,0.236,0.898,0.846,0.251,0.870,0.784,0.236,0.898,0.020,0.032
207,0.768,0.279,0.942,0.828,0.296,0.921,0.768,0.279,0.942,0.020,0.031
420,0.300,0.426,0.953,0.324,0.452,0.934,0.300,0.426,0.953,0.020,0.032
526,0.835,0.292,0.706,0.900,0.309,0.649,0.835,0.292,0.706,0.019,0.033
399,0.767,0.808,0.762,0.827,0.858,0.713,0.767,0.808,0.762,0.019,0.131
198,0.272,0.809,0.800,0.294,0.859,0.757,0.272,0.809,0.800,0.019,0.033
431,0.834,0.301,0.704,0.900,0.319,0.647,0.834,0.301,0.704,0.019,0.032
404,0.377,0.266,0.963,0.407,0.282,0.946,0.377,0.266,0.963,0.019,0.028
55,0.789,0.298,0.866,0.851,0.316,0.833,0.789,0.298,0.866,0.019,0.035
202,0.002,0.160,1.010,0.002,0.170,1.000,0.002,0.160,1.010,0.019,0.019
58,0.275,0.262,0.991,0.297,0.278,0.978,0.275,0.262,0.991,0.018,0.026
360,0.769,0.843,0.633,0.829,0.895,0.565,0.769,0.843,0.633,0.018,0.056
3,0.211,0.869,0.623,0.227,0.922,0.553,0.211,0.869,0.623,0.018,0.026
247,0.471,0.814,0.769,0.508,0.864,0.721,0.471,0.814,0.769,0.018,0.051
284,0.264,0.017,0.998,0.284,0.018,0.986,0.264,0.017,0.998,0.018,0.019
111,0.264,0.874,0.602,0.285,0.927,0.529,0.264,0.874,0.602,0.018,0.028
268,0.267,0.800,0.836,0.288,0.849,0.799,0.267,0.800,0.836,0.017,0.031
313,0.058,0.807,0.818,0.063,0.857,0.779,0.058,0.807,0.818,0.017,0.022
381,0.107,0.803,0.837,0.115,0.852,0.800,0.107,0.803,0.837,0.017,0.023
458,0.870,0.279,0.606,0.938,0.296,0.533,0.870,0.279,0.606,0.017,0.026
502,0.421,0.271,0.960,0.453,0.288,0.943,0.421,0.271,0.960,0.017,0.026
539,0.862,0.942,0.264,0.929,1.000,0.138,0.862,0.942,0.264,0.017,0.019
215,0.268,0.259,0.994,0.289,0.275,0.981,0.268,0.259,0.994,0.017,0.024
517,0.181,0.867,0.630,0.195,0.920,0.561,0.181,0.867,0.630,0.017,0.023
73,0.141,0.785,0.904,0.151,0.833,0.877,0.141,0.785,0.904,0.017,0.023
443,0.253,0.012,1.000,0.273,0.012,0.988,0.253,0.012,1.000,0.017,0.017
280,0.266,0.783,0.894,0.286,0.831,0.866,0.266,0.783,0.894,0.016,0.028
285,0.063,0.779,0.917,0.067,0.827,0.892,0.063,0.779,0.917,0.016,0.020
356,0.769,0.216,0.950,0.830,0.229,0.931,0.769,0.216,0.950,0.016,0.023
480,0.255,0.810,0.801,0.275,0.860,0.759,0.255,0.810,0.801,0.016,0.028
258,0.777,0.245,0.921,0.838,0.260,0.897,0.777,0.245,0.921,0.016,0.025
326,0.764,0.902,0.532,0.824,0.957,0.448,0.764,0.902,0.532,0.016,0.031
279,0.266,0.429,0.963,0.287,0.456,0.945,0.266,0.429,0.963,0.016,0.024
442,0.899,0.217,0.579,0.969,0.230,0.502,0.899,0.217,0.579,0.016,0.021
448,0.812,0.453,0.771,0.875,0.480,0.724,0.812,0.453,0.771,0.016,0.040
131,0.771,0.108,0.946,0.832,0.115,0.926,0.771,0.108,0.946,0.016,0.019
504,0.250,0.887,0.583,0.270,0.941,0.507,0.250,0.887,0.583,0.015,0.023
428,0.286,0.783,0.891,0.309,0.831,0.862,0.286,0.783,0.891,0.015,0.027
322,0.255,0.340,0.974,0.275,0.361,0.958,0.255,0.340,0.974,0.015,0.022
473,0.255,0.907,0.570,0.275,0.963,0.492,0.255,0.907,0.570,0.015,0.022
92,0.875,0.255,0.602,0.944,0.270,0.528,0.875,0.255,0.602,0.015,0.022
286,0.391,0.254,0.965,0.422,0.269,0.947,0.391,0.254,0.965,0.015,0.022
434,0.259,0.383,0.964,0.279,0.406,0.947,0.259,0.383,0.964,0.014,0.021
242,0.239,0.784,0.899,0.258,0.832,0.872,0.239,0.784,0.899,0.013,0.022
172,0.226,0.295,0.993,0.244,0.313,0.980,0.226,0.295,0.993,0.013,0.018
183,0.903,0.211,0.578,0.974,0.224,0.501,0.903,0.211,0.578,0.013,0.018
185,0.903,0.211,0.578,0.974,0.224,0.501,0.903,0.211,0.578,0.013,0.018
206,0.173,0.785,0.903,0.187,0.833,0.876,0.173,0.785,0.903,0.013,0.019
518,0.778,0.119,0.924,0.839,0.127,0.900,0.778,0.119,0.924,0.013,0.017
472,0.335,0.249,0.977,0.361,0.264,0.962,0.335,0.249,0.977,0.013,0.018
302,0.209,0.869,0.622,0.225,0.923,0.552,0.209,0.869,0.622,0.012,0.018
236,0.262,0.823,0.753,0.283,0.874,0.703,0.262,0.823,0.753,0.012,0.021
497,0.012,0.763,0.963,0.012,0.810,0.946,0.012,0.763,0.963,0.012,0.013
419,0.425,0.764,0.925,0.458,0.811,0.902,0.425,0.764,0.925,0.012,0.027
85,0.244,0.893,0.577,0.263,0.948,0.500,0.244,0.893,0.577,0.012,0.017
536,0.771,0.235,0.942,0.831,0.250,0.922,0.771,0.235,0.942,0.012,0.017
496,0.256,0.370,0.967,0.276,0.393,0.950,0.256,0.370,0.967,0.011,0.017
14,0.847,0.076,0.683,0.913,0.080,0.622,0.847,0.076,0.683,0.011,0.013
317,0.394,0.251,0.965,0.425,0.266,0.948,0.394,0.251,0.965,0.011,0.016
500,0.797,0.767,0.802,0.860,0.814,0.759,0.797,0.767,0.802,0.011,0.108
25,0.251,0.312,0.983,0.271,0.331,0.969,0.251,0.312,0.983,0.011,0.015
418,0.779,0.766,0.866,0.840,0.813,0.834,0.779,0.766,0.866,0.011,0.395
365,0.268,0.841,0.691,0.289,0.893,0.631,0.268,0.841,0.691,0.011,0.018
340,0.419,0.261,0.963,0.452,0.277,0.945,0.419,0.261,0.963,0.011,0.016
255,0.209,0.833,0.728,0.225,0.884,0.674,0.209,0.833,0.728,0.010,0.016
557,0.838,0.281,0.697,0.904,0.298,0.639,0.838,0.281,0.697,0.010,0.017
358,0.846,0.277,0.674,0.912,0.293,0.612,0.846,0.277,0.674,0.010,0.017
62,0.096,0.803,0.835,0.103,0.853,0.798,0.096,0.803,0.835,0.010,0.013
482,0.125,0.849,0.678,0.135,0.902,0.616,0.125,0.849,0.678,0.010,0.013
529,0.832,0.246,0.724,0.898,0.261,0.670,0.832,0.246,0.724,0.010,0.015
11,0.124,0.851,0.672,0.133,0.904,0.609,0.124,0.851,0.672,0.010,0.012
564,0.759,0.857,0.624,0.818,0.909,0.553,0.759,0.857,0.624,0.009,0.026
385,0.219,0.296,0.994,0.236,0.314,0.981,0.219,0.296,0.994,0.009,0.012
127,0.344,0.243,0.976,0.371,0.258,0.960,0.344,0.243,0.976,0.009,0.013
84,0.233,0.329,0.982,0.251,0.349,0.967,0.233,0.329,0.982,0.009,0.012
233,0.787,0.229,0.889,0.849,0.243,0.861,0.787,0.229,0.889,0.009,0.014
406,0.816,0.225,0.787,0.880,0.238,0.743,0.816,0.225,0.787,0.008,0.013
72,0.305,0.252,0.985,0.328,0.268,0.971,0.305,0.252,0.985,0.008,0.011
257,0.817,0.120,0.788,0.881,0.127,0.743,0.817,0.120,0.788,0.008,0.010
288,0.222,0.811,0.805,0.239,0.861,0.763,0.222,0.811,0.805,0.008,0.012
474,0.381,0.251,0.966,0.411,0.267,0.949,0.381,0.251,0.966,0.008,0.011
157,0.247,0.399,0.966,0.266,0.423,0.948,0.247,0.399,0.966,0.008,0.011
488,0.251,0.258,0.998,0.270,0.274,0.986,0.251,0.258,0.998,0.008,0.011
188,0.360,0.247,0.971,0.388,0.262,0.955,0.360,0.247,0.971,0.008,0.011
34,0.016,0.258,0.999,0.018,0.273,0.988,0.016,0.258,0.999,0.008,0.008
545,0.256,0.375,0.966,0.276,0.398,0.949,0.256,0.375,0.966,0.007,0.011
456,0.258,0.767,0.951,0.278,0.814,0.931,0.258,0.767,0.951,0.007,0.011
27,0.270,0.767,0.945,0.291,0.815,0.925,0.270,0.767,0.945,0.007,0.011
53,0.792,0.168,0.876,0.855,0.179,0.845,0.792,0.168,0.876,0.007,0.010
339,0.772,0.467,0.913,0.833,0.495,0.888,0.772,0.467,0.913,0.007,0.017
281,0.822,0.149,0.769,0.887,0.158,0.722,0.822,0.149,0.769,0.006,0.009
574,0.466,0.841,0.672,0.503,0.893,0.610,0.466,0.841,0.672,0.006,0.016
248,0.805,0.208,0.830,0.868,0.220,0.792,0.805,0.208,0.830,0.006,0.009
270,0.895,0.218,0.581,0.965,0.231,0.504,0.895,0.218,0.581,0.005,0.007
224,0.861,0.764,0.596,0.929,0.810,0.522,0.861,0.764,0.596,0.005,0.013
93,0.230,0.860,0.641,0.248,0.913,0.573,0.230,0.860,0.641,0.005,0.008
89,0.228,0.825,0.753,0.245,0.876,0.703,0.228,0.825,0.753,0.005,0.008
235,0.829,0.228,0.739,0.894,0.242,0.686,0.829,0.228,0.739,0.005,0.007
304,0.221,0.290,0.995,0.239,0.308,0.982,0.221,0.290,0.995,0.005,0.006
505,0.219,0.294,0.994,0.236,0.312,0.982,0.219,0.294,0.994,0.005,0.006
71,0.212,0.836,0.718,0.228,0.887,0.663,0.212,0.836,0.718,0.004,0.007
77,0.240,0.846,0.680,0.259,0.898,0.619,0.240,0.846,0.680,0.004,0.007
42,0.866,0.232,0.627,0.934,0.246,0.557,0.866,0.232,0.627,0.004,0.006
300,0.231,0.877,0.602,0.250,0.931,0.529,0.231,0.877,0.602,0.004,0.006
36,0.244,0.395,0.966,0.263,0.419,0.949,0.244,0.395,0.966,0.004,0.006
2,0.347,0.919,0.552,0.375,0.975,0.471,0.347,0.919,0.552,0.000,0.000
17,0.878,0.070,0.603,0.947,0.074,0.530,0.878,0.070,0.603,0.000,0.000
26,0.325,0.246,0.980,0.350,0.261,0.966,0.325,0.246,0.980,0.000,0.000
29,0.823,0.179,0.766,0.888,0.190,0.718,0.823,0.179,0.766,0.000,0.000
97,0.162,0.831,0.740,0.174,0.882,0.688,0.162,0.831,0.740,0.000,0.000
115,0.153,0.861,0.646,0.165,0.914,0.580,0.153,0.861,0.646,0.000,0.000
120,0.396,0.034,0.968,0.427,0.036,0.951,0.396,0.034,0.968,0.000,0.000
124,0.243,0.910,0.573,0.262,0.966,0.496,0.243,0.910,0.573,0.000,0.000
132,0.082,0.002,1.007,0.089,0.002,0.996,0.082,0.002,1.007,0.000,0.000
153,0.170,0.831,0.739,0.183,0.882,0.687,0.170,0.831,0.739,0.000,0.000
177,0.053,0.814,0.794,0.057,0.864,0.751,0.053,0.814,0.794,0.000,0.000
182,0.287,0.062,0.995,0.310,0.066,0.983,0.287,0.062,0.995,0.000,0.000
208,0.923,0.001,0.585,0.996,0.001,0.509,0.923,0.001,0.585,0.000,0.000
211,0.844,0.334,0.661,0.911,0.354,0.597,0.844,0.334,0.661,0.000,0.000
228,0.024,0.270,0.997,0.026,0.286,0.985,0.024,0.270,0.997,0.000,0.000
244,0.881,0.052,0.596,0.950,0.055,0.522,0.881,0.052,0.596,0.000,0.000
245,0.441,0.892,0.547,0.475,0.947,0.465,0.441,0.892,0.547,0.000,0.000
250,0.810,0.206,0.811,0.874,0.218,0.770,0.810,0.206,0.811,0.000,0.000
277,0.773,0.759,0.907,0.834,0.805,0.881,0.773,0.759,0.907,0.000,0.000
283,0.396,0.403,0.930,0.427,0.428,0.907,0.396,0.403,0.930,0.000,0.000
316,0.200,0.837,0.717,0.215,0.888,0.662,0.200,0.837,0.717,0.000,0.000
318,0.160,0.864,0.637,0.173,0.918,0.569,0.160,0.864,0.637,0.000,0.000
329,0.796,0.172,0.864,0.858,0.182,0.832,0.796,0.172,0.864,0.000,0.000
331,0.793,0.065,0.868,0.856,0.069,0.836,0.793,0.065,0.868,0.000,0.000
349,0.330,0.036,0.981,0.356,0.038,0.966,0.330,0.036,0.981,0.000,0.000
372,0.022,0.374,0.969,0.024,0.397,0.953,0.022,0.374,0.969,0.000,0.000
373,0.028,0.881,0.594,0.030,0.935,0.519,0.028,0.881,0.594,0.000,0.000
374,0.381,0.909,0.538,0.410,0.965,0.455,0.381,0.909,0.538,0.000,0.000
393,0.252,0.024,1.001,0.272,0.025,0.990,0.252,0.024,1.001,0.000,0.000
409,0.189,0.865,0.635,0.204,0.918,0.567,0.189,0.865,0.635,0.000,0.000
444,0.885,0.198,0.594,0.954,0.210,0.520,0.885,0.198,0.594,0.000,0.000
459,0.279,0.864,0.620,0.301,0.917,0.550,0.279,0.864,0.620,0.000,0.000
492,0.418,0.282,0.957,0.451,0.299,0.939,0.418,0.282,0.957,0.000,0.000
495,0.230,0.881,0.597,0.248,0.935,0.522,0.230,0.881,0.597,0.000,0.000
512,0.213,0.831,0.734,0.229,0.882,0.681,0.213,0.831,0.734,0.000,0.000
523,0.004,0.212,1.007,0.004,0.225,0.996,0.004,0.212,1.007,0.000,0.000
538,0.407,0.399,0.930,0.439,0.424,0.907,0.407,0.399,0.930,0.000,0.000
