# {'f_': [3, 5], 'y_': [13, 14], 'x': [6, 8], 'y': [11, 12], 'f': [0, 2], 'N': 3, 'M': 3, 'mu_': [10, 10], 'n': 578, 'mu': [9, 9]}
91,0.017,0.898,0.574,0.018,0.953,0.496,0.017,0.898,0.574,0.467,0.499,-5.862,38.890,0.393,0.887
164,0.887,0.913,0.156,0.957,0.969,0.014,0.887,0.913,0.156,0.467,0.489,56.652,13.554,0.939,0.688
125,0.038,0.002,1.003,0.041,0.002,0.992,0.038,0.002,1.003,0.459,0.464,-46.611,-4.182,0.037,0.548
308,0.907,0.884,0.159,0.978,0.938,0.017,0.907,0.884,0.159,0.438,0.455,58.189,13.641,0.952,0.689
127,0.344,0.243,0.976,0.371,0.258,0.960,0.344,0.243,0.976,0.416,0.592,18.077,5.526,0.602,0.625
26,0.325,0.246,0.980,0.350,0.261,0.966,0.325,0.246,0.980,0.413,0.585,16.827,5.882,0.591,0.627
200,0.897,0.860,0.211,0.967,0.913,0.077,0.897,0.860,0.211,0.400,0.449,58.278,12.305,0.953,0.678
527,0.863,0.891,0.207,0.931,0.946,0.073,0.863,0.891,0.207,0.375,0.430,56.973,11.915,0.942,0.675
179,0.854,0.855,0.304,0.921,0.908,0.185,0.854,0.855,0.304,0.370,0.503,58.954,7.979,0.959,0.644
443,0.253,0.012,1.000,0.273,0.012,0.988,0.253,0.012,1.000,0.364,0.373,-8.358,-70.605,0.371,0.026
252,0.011,0.910,0.573,0.012,0.966,0.495,0.011,0.910,0.573,0.364,0.381,-5.384,38.915,0.397,0.887
380,0.840,0.865,0.321,0.906,0.918,0.204,0.840,0.865,0.321,0.363,0.508,58.747,7.250,0.957,0.638
72,0.305,0.252,0.985,0.328,0.268,0.971,0.305,0.252,0.985,0.362,0.515,14.882,6.253,0.574,0.630
237,0.832,0.876,0.326,0.898,0.929,0.210,0.832,0.876,0.326,0.352,0.490,58.368,7.015,0.954,0.636
203,0.847,0.001,0.675,0.914,0.000,0.613,0.847,0.001,0.675,0.346,0.379,-32.735,-36.356,0.158,0.295
39,0.011,0.844,0.687,0.012,0.896,0.626,0.011,0.844,0.687,0.320,0.362,-6.637,42.590,0.386,0.916
309,0.847,0.850,0.340,0.914,0.902,0.227,0.847,0.850,0.340,0.310,0.451,59.248,6.666,0.962,0.634
241,0.872,0.830,0.343,0.940,0.881,0.229,0.872,0.830,0.343,0.304,0.428,60.140,6.536,0.969,0.633
193,0.826,0.897,0.321,0.890,0.952,0.204,0.826,0.897,0.321,0.299,0.400,57.913,7.371,0.950,0.639
119,0.900,0.838,0.279,0.970,0.889,0.155,0.900,0.838,0.279,0.296,0.364,59.123,10.186,0.960,0.661
136,0.013,0.837,0.709,0.013,0.888,0.652,0.013,0.837,0.709,0.296,0.339,-6.762,43.330,0.385,0.922
23,0.850,0.830,0.397,0.917,0.881,0.292,0.850,0.830,0.397,0.290,0.464,60.144,4.626,0.969,0.618
38,0.321,0.286,0.971,0.346,0.304,0.955,0.321,0.286,0.971,0.290,0.445,15.253,4.330,0.577,0.615
243,0.822,0.879,0.355,0.887,0.933,0.244,0.822,0.879,0.355,0.289,0.420,58.207,6.058,0.952,0.629
50,0.309,0.277,0.978,0.333,0.294,0.962,0.309,0.277,0.978,0.289,0.433,14.545,5.139,0.571,0.622
343,0.861,0.801,0.472,0.928,0.850,0.378,0.861,0.801,0.472,0.289,0.525,62.205,1.435,0.987,0.592
4,0.003,0.769,0.946,0.003,0.816,0.926,0.003,0.769,0.946,0.288,0.312,-6.256,50.572,0.389,0.979
377,0.321,0.006,0.981,0.346,0.006,0.966,0.321,0.006,0.981,0.288,0.300,-7.592,-72.423,0.378,0.011
66,0.335,0.281,0.969,0.361,0.299,0.952,0.335,0.281,0.969,0.286,0.438,16.604,4.277,0.589,0.615
424,0.886,0.794,0.445,0.955,0.843,0.347,0.886,0.794,0.445,0.286,0.470,62.563,2.717,0.991,0.603
81,0.852,0.855,0.310,0.919,0.908,0.192,0.852,0.855,0.310,0.286,0.393,59.123,7.672,0.960,0.642
472,0.335,0.249,0.977,0.361,0.264,0.962,0.335,0.249,0.977,0.286,0.409,17.445,5.602,0.596,0.625
541,0.347,0.005,0.974,0.374,0.006,0.958,0.347,0.005,0.974,0.286,0.300,-7.099,-72.987,0.382,0.007
263,0.913,0.905,0.144,0.984,0.960,0.000,0.913,0.905,0.144,0.286,0.290,57.118,14.392,0.943,0.694
310,0.006,0.776,0.923,0.006,0.824,0.899,0.006,0.776,0.923,0.285,0.320,-6.522,50.082,0.387,0.975
142,0.006,0.778,0.918,0.007,0.825,0.893,0.006,0.778,0.918,0.285,0.321,-6.428,49.931,0.388,0.974
479,0.887,0.800,0.424,0.957,0.849,0.323,0.887,0.800,0.424,0.284,0.447,62.140,3.476,0.987,0.609
152,0.827,0.837,0.451,0.892,0.888,0.354,0.827,0.837,0.451,0.283,0.527,59.404,2.143,0.963,0.598
445,0.329,0.340,0.953,0.355,0.361,0.934,0.329,0.340,0.953,0.283,0.489,13.655,-0.410,0.563,0.578
435,0.884,0.785,0.479,0.953,0.833,0.386,0.884,0.785,0.479,0.282,0.498,63.055,1.571,0.995,0.594
84,0.233,0.329,0.982,0.251,0.349,0.967,0.233,0.329,0.982,0.280,0.391,9.602,4.400,0.528,0.616
126,0.813,0.854,0.450,0.876,0.906,0.353,0.813,0.854,0.450,0.280,0.505,58.625,2.153,0.956,0.598
122,0.801,0.893,0.413,0.864,0.948,0.311,0.801,0.893,0.413,0.279,0.438,57.590,3.422,0.947,0.608
143,0.361,0.349,0.943,0.389,0.370,0.922,0.361,0.349,0.943,0.279,0.506,17.685,-3.452,0.598,0.554
195,0.771,0.892,0.515,0.832,0.946,0.428,0.771,0.892,0.515,0.279,0.538,58.037,-0.643,0.951,0.576
106,0.848,0.833,0.393,0.914,0.885,0.288,0.848,0.833,0.393,0.279,0.445,59.962,4.778,0.968,0.619
470,0.324,0.350,0.952,0.350,0.372,0.933,0.324,0.350,0.952,0.279,0.478,13.367,-0.860,0.561,0.574
262,0.882,0.784,0.485,0.951,0.832,0.394,0.882,0.784,0.485,0.278,0.500,63.052,1.181,0.995,0.590
156,0.816,0.847,0.456,0.880,0.899,0.360,0.816,0.847,0.456,0.278,0.516,58.906,1.900,0.959,0.596
564,0.759,0.857,0.624,0.818,0.909,0.553,0.759,0.857,0.624,0.278,0.781,60.559,-5.353,0.973,0.539
139,0.804,0.886,0.411,0.867,0.941,0.308,0.804,0.886,0.411,0.278,0.439,57.809,3.563,0.949,0.609
272,0.278,0.263,0.990,0.300,0.280,0.976,0.278,0.263,0.990,0.278,0.399,12.871,6.517,0.556,0.632
387,0.896,0.796,0.427,0.966,0.845,0.326,0.896,0.796,0.427,0.277,0.433,62.618,3.509,0.991,0.609
138,0.814,0.867,0.410,0.877,0.920,0.307,0.814,0.867,0.410,0.276,0.451,58.452,3.709,0.955,0.610
224,0.861,0.764,0.596,0.929,0.810,0.522,0.861,0.764,0.596,0.276,0.678,63.417,-2.677,0.998,0.560
367,0.899,0.329,0.551,0.969,0.350,0.469,0.899,0.329,0.551,0.275,0.444,-9.297,-43.365,0.363,0.240
49,0.303,0.343,0.960,0.327,0.364,0.942,0.303,0.343,0.960,0.275,0.447,12.178,0.424,0.550,0.585
337,0.882,0.771,0.529,0.951,0.818,0.445,0.882,0.771,0.529,0.275,0.543,63.441,-0.522,0.998,0.577
42,0.866,0.232,0.627,0.934,0.246,0.557,0.866,0.232,0.627,0.274,0.398,-13.986,-43.923,0.322,0.236
19,0.254,0.285,0.990,0.274,0.303,0.977,0.254,0.285,0.990,0.273,0.388,11.183,5.910,0.542,0.628
74,0.770,0.854,0.596,0.830,0.907,0.521,0.770,0.854,0.596,0.272,0.705,60.490,-4.563,0.972,0.545
414,0.902,0.340,0.547,0.973,0.360,0.465,0.902,0.340,0.547,0.272,0.444,-8.737,-43.093,0.368,0.242
371,0.322,0.302,0.966,0.347,0.321,0.949,0.322,0.302,0.966,0.271,0.432,14.734,3.462,0.573,0.608
158,0.843,0.811,0.487,0.909,0.861,0.395,0.843,0.811,0.487,0.271,0.527,61.785,0.575,0.984,0.586
395,0.320,0.312,0.964,0.345,0.331,0.947,0.320,0.312,0.964,0.270,0.438,14.268,2.875,0.569,0.604
397,0.317,0.315,0.964,0.342,0.334,0.947,0.317,0.315,0.964,0.270,0.440,13.914,2.650,0.565,0.602
336,0.876,0.797,0.451,0.945,0.846,0.354,0.876,0.797,0.451,0.269,0.456,62.365,2.353,0.989,0.600
491,0.831,0.860,0.366,0.897,0.913,0.256,0.831,0.860,0.366,0.269,0.410,58.831,5.672,0.958,0.626
388,0.355,0.291,0.961,0.383,0.309,0.943,0.355,0.291,0.961,0.269,0.424,17.950,3.647,0.601,0.610
555,0.297,0.365,0.957,0.320,0.388,0.938,0.297,0.365,0.957,0.269,0.434,11.386,-1.473,0.543,0.570
249,0.345,0.281,0.966,0.372,0.298,0.949,0.345,0.281,0.966,0.268,0.412,17.481,4.118,0.597,0.614
360,0.769,0.843,0.633,0.829,0.895,0.565,0.769,0.843,0.633,0.268,0.813,61.004,-5.497,0.977,0.538
21,0.340,0.369,0.944,0.366,0.391,0.923,0.340,0.369,0.944,0.268,0.482,15.597,-4.057,0.580,0.549
396,0.293,0.327,0.968,0.315,0.347,0.951,0.293,0.327,0.968,0.268,0.421,12.217,2.028,0.551,0.597
436,0.892,0.337,0.554,0.962,0.358,0.473,0.892,0.337,0.554,0.268,0.443,-9.171,-42.698,0.364,0.245
531,0.290,0.339,0.965,0.312,0.359,0.948,0.290,0.339,0.965,0.268,0.421,11.574,1.174,0.545,0.590
15,0.773,0.003,0.931,0.834,0.003,0.909,0.773,0.003,0.931,0.268,0.295,-28.654,-30.296,0.193,0.343
277,0.773,0.759,0.907,0.834,0.805,0.881,0.773,0.759,0.907,0.268,3.520,62.485,-9.580,0.990,0.506
161,0.870,0.769,0.556,0.939,0.816,0.476,0.870,0.769,0.556,0.267,0.577,63.369,-1.503,0.998,0.569
256,0.872,0.767,0.559,0.941,0.814,0.479,0.872,0.767,0.559,0.267,0.578,63.499,-1.601,0.999,0.569
323,0.032,0.847,0.679,0.034,0.899,0.617,0.032,0.847,0.679,0.267,0.308,-6.959,42.169,0.383,0.913
549,0.799,0.862,0.477,0.861,0.915,0.384,0.799,0.862,0.477,0.267,0.502,58.368,1.060,0.954,0.590
0,0.873,0.818,0.380,0.942,0.869,0.272,0.873,0.818,0.380,0.267,0.398,60.840,5.200,0.975,0.622
487,0.774,0.832,0.652,0.835,0.883,0.587,0.774,0.832,0.652,0.266,0.899,61.305,-6.017,0.980,0.534
426,0.291,0.316,0.972,0.313,0.335,0.955,0.291,0.316,0.972,0.265,0.413,12.438,2.964,0.553,0.605
481,0.302,0.308,0.971,0.326,0.326,0.954,0.302,0.308,0.971,0.265,0.422,13.252,3.379,0.560,0.608
412,0.894,0.378,0.543,0.964,0.401,0.460,0.894,0.378,0.543,0.265,0.470,-7.557,-42.200,0.378,0.249
418,0.779,0.766,0.866,0.840,0.813,0.834,0.779,0.766,0.866,0.265,9.799,62.497,-9.319,0.990,0.508
465,0.771,0.897,0.513,0.831,0.953,0.426,0.771,0.897,0.513,0.265,0.502,57.790,-0.534,0.949,0.577
51,0.901,0.768,0.519,0.972,0.815,0.433,0.901,0.768,0.519,0.264,0.490,63.645,0.121,1.000,0.582
511,0.845,0.802,0.515,0.911,0.851,0.428,0.845,0.802,0.515,0.264,0.547,62.163,-0.480,0.987,0.577
484,0.890,0.318,0.561,0.960,0.337,0.481,0.890,0.318,0.561,0.264,0.424,-10.091,-43.241,0.356,0.241
375,0.284,0.276,0.985,0.306,0.293,0.971,0.284,0.276,0.985,0.263,0.388,12.983,5.818,0.557,0.627
341,0.319,0.010,0.982,0.344,0.011,0.967,0.319,0.010,0.982,0.263,0.275,-7.407,-72.152,0.379,0.013
560,0.888,0.325,0.561,0.957,0.345,0.482,0.888,0.325,0.561,0.263,0.430,-9.849,-42.866,0.358,0.244
70,0.898,0.801,0.410,0.969,0.850,0.307,0.898,0.801,0.410,0.263,0.398,62.212,4.137,0.987,0.614
568,0.900,0.819,0.344,0.970,0.869,0.231,0.900,0.819,0.344,0.263,0.356,60.940,6.324,0.976,0.631
296,0.783,0.824,0.652,0.844,0.875,0.586,0.783,0.824,0.652,0.263,0.910,61.753,-5.849,0.983,0.535
366,0.295,0.287,0.979,0.319,0.305,0.964,0.295,0.287,0.979,0.263,0.398,13.526,4.991,0.562,0.620
197,0.366,0.278,0.962,0.395,0.295,0.944,0.366,0.278,0.962,0.262,0.404,18.853,3.600,0.609,0.610
219,0.772,0.804,0.762,0.832,0.853,0.713,0.772,0.804,0.762,0.262,1.871,61.966,-8.200,0.985,0.517
399,0.767,0.808,0.762,0.827,0.858,0.713,0.767,0.808,0.762,0.262,1.806,61.782,-8.217,0.984,0.517
500,0.797,0.767,0.802,0.860,0.814,0.759,0.797,0.767,0.802,0.262,2.591,62.654,-8.690,0.991,0.513
510,0.787,0.770,0.828,0.849,0.817,0.790,0.787,0.770,0.828,0.261,4.432,62.195,-9.022,0.987,0.510
171,0.805,0.820,0.587,0.868,0.871,0.511,0.805,0.820,0.587,0.261,0.725,61.508,-3.855,0.981,0.551
411,0.814,0.816,0.571,0.878,0.866,0.492,0.814,0.816,0.571,0.261,0.676,61.613,-3.130,0.982,0.557
24,0.791,0.788,0.753,0.853,0.836,0.703,0.791,0.788,0.753,0.260,1.736,62.588,-7.972,0.991,0.518
303,0.800,0.828,0.577,0.863,0.879,0.500,0.800,0.828,0.577,0.260,0.687,61.070,-3.628,0.977,0.553
498,0.791,0.825,0.620,0.853,0.876,0.550,0.791,0.825,0.620,0.260,0.798,61.537,-4.988,0.982,0.542
464,0.781,0.800,0.745,0.842,0.849,0.694,0.781,0.800,0.745,0.259,1.673,62.241,-7.764,0.988,0.520
28,0.792,0.845,0.550,0.854,0.897,0.468,0.792,0.845,0.550,0.259,0.604,60.397,-2.911,0.972,0.558
90,0.819,0.781,0.675,0.884,0.829,0.613,0.819,0.781,0.675,0.259,0.955,62.475,-6.438,0.990,0.531
56,0.827,0.815,0.528,0.892,0.865,0.443,0.827,0.815,0.528,0.258,0.576,61.656,-1.372,0.983,0.570
58,0.275,0.262,0.991,0.297,0.278,0.978,0.275,0.262,0.991,0.258,0.369,12.571,6.538,0.554,0.633
173,0.281,0.320,0.973,0.303,0.340,0.957,0.281,0.320,0.973,0.258,0.395,11.703,2.916,0.546,0.604
326,0.764,0.902,0.532,0.824,0.957,0.448,0.764,0.902,0.532,0.258,0.507,57.874,-1.194,0.950,0.572
95,0.824,0.802,0.585,0.889,0.851,0.509,0.824,0.802,0.585,0.258,0.678,62.284,-3.410,0.988,0.554
20,0.284,0.371,0.959,0.307,0.394,0.941,0.284,0.371,0.959,0.257,0.406,10.510,-1.624,0.536,0.568
359,0.308,0.301,0.971,0.332,0.319,0.955,0.308,0.301,0.971,0.257,0.405,13.903,3.790,0.565,0.611
362,0.789,0.868,0.496,0.851,0.922,0.406,0.789,0.868,0.496,0.257,0.499,58.226,0.259,0.953,0.583
46,0.814,0.806,0.608,0.878,0.855,0.535,0.814,0.806,0.608,0.256,0.746,62.245,-4.320,0.988,0.547
573,0.369,0.269,0.964,0.398,0.286,0.946,0.369,0.269,0.964,0.255,0.386,19.326,3.935,0.613,0.612
227,0.012,0.804,0.825,0.013,0.854,0.786,0.012,0.804,0.825,0.254,0.302,-6.396,47.559,0.388,0.955
516,0.276,0.359,0.964,0.298,0.381,0.947,0.276,0.359,0.964,0.253,0.390,10.233,-0.571,0.533,0.577
565,0.015,0.809,0.809,0.016,0.858,0.768,0.015,0.809,0.809,0.252,0.299,-6.333,46.966,0.389,0.951
96,0.781,0.015,0.905,0.843,0.016,0.879,0.781,0.015,0.905,0.252,0.292,-28.541,-30.792,0.194,0.339
246,0.285,0.324,0.971,0.307,0.344,0.955,0.285,0.324,0.971,0.250,0.386,11.797,2.427,0.547,0.600
215,0.268,0.259,0.994,0.289,0.275,0.981,0.268,0.259,0.994,0.250,0.354,12.195,6.734,0.550,0.634
503,0.362,0.267,0.966,0.390,0.283,0.949,0.362,0.267,0.966,0.250,0.375,18.877,4.255,0.609,0.615
65,0.839,0.803,0.528,0.905,0.853,0.443,0.839,0.803,0.528,0.250,0.541,62.128,-1.112,0.987,0.572
144,0.818,0.010,0.777,0.882,0.010,0.731,0.818,0.010,0.777,0.250,0.287,-30.134,-34.373,0.181,0.311
184,0.280,0.352,0.965,0.302,0.374,0.948,0.280,0.352,0.965,0.250,0.387,10.659,0.047,0.537,0.582
389,0.292,0.288,0.979,0.315,0.306,0.965,0.292,0.288,0.979,0.250,0.379,13.214,4.962,0.559,0.620
169,0.909,0.885,0.158,0.981,0.939,0.016,0.909,0.885,0.158,0.250,0.259,57.944,13.835,0.950,0.690
322,0.255,0.340,0.974,0.275,0.361,0.958,0.255,0.340,0.974,0.250,0.366,9.902,2.369,0.530,0.600
532,0.805,0.815,0.607,0.868,0.865,0.535,0.805,0.815,0.607,0.250,0.751,61.784,-4.451,0.984,0.546
540,0.907,0.350,0.544,0.978,0.371,0.461,0.907,0.350,0.544,0.250,0.412,-8.281,-42.843,0.371,0.244
330,0.312,0.368,0.952,0.337,0.390,0.933,0.312,0.368,0.952,0.250,0.419,12.262,-2.049,0.551,0.565
528,0.035,0.852,0.663,0.038,0.905,0.599,0.035,0.852,0.663,0.248,0.286,-6.784,41.592,0.385,0.908
295,0.842,0.789,0.568,0.909,0.838,0.489,0.842,0.789,0.568,0.245,0.583,62.607,-2.425,0.991,0.562
496,0.256,0.370,0.967,0.276,0.393,0.950,0.256,0.370,0.967,0.242,0.360,9.051,-1.200,0.523,0.572
520,0.781,0.813,0.698,0.843,0.863,0.640,0.781,0.813,0.698,0.241,1.080,61.840,-7.003,0.984,0.526
201,0.790,0.022,0.878,0.851,0.023,0.847,0.790,0.022,0.878,0.240,0.290,-28.583,-31.343,0.194,0.335
440,0.824,0.015,0.756,0.888,0.016,0.706,0.824,0.015,0.756,0.239,0.274,-30.576,-34.815,0.177,0.307
188,0.360,0.247,0.971,0.388,0.262,0.955,0.360,0.247,0.971,0.238,0.344,19.055,5.022,0.610,0.621
230,0.007,0.765,0.957,0.008,0.812,0.938,0.007,0.765,0.957,0.235,0.253,-6.517,50.869,0.387,0.981
99,0.906,0.289,0.561,0.977,0.307,0.481,0.906,0.289,0.561,0.233,0.347,-10.888,-44.028,0.349,0.235
404,0.377,0.266,0.963,0.407,0.282,0.946,0.377,0.266,0.963,0.231,0.348,19.764,3.562,0.617,0.609
25,0.251,0.312,0.983,0.271,0.331,0.969,0.251,0.312,0.983,0.231,0.331,10.377,4.654,0.535,0.618
176,0.370,0.006,0.969,0.399,0.007,0.952,0.370,0.006,0.969,0.231,0.244,-6.608,-73.452,0.386,0.003
452,0.894,0.284,0.567,0.965,0.301,0.488,0.894,0.284,0.567,0.229,0.344,-11.373,-43.955,0.344,0.235
335,0.840,0.008,0.698,0.906,0.008,0.640,0.840,0.008,0.698,0.229,0.255,-31.890,-36.038,0.165,0.298
113,0.270,0.295,0.983,0.291,0.313,0.969,0.270,0.295,0.983,0.228,0.336,11.837,5.146,0.547,0.622
118,0.774,0.916,0.503,0.835,0.972,0.415,0.774,0.916,0.503,0.227,0.407,57.356,-0.323,0.945,0.579
571,0.891,0.388,0.544,0.961,0.411,0.462,0.891,0.388,0.544,0.226,0.412,-7.346,-41.719,0.380,0.253
80,0.400,0.321,0.945,0.431,0.341,0.925,0.400,0.321,0.945,0.225,0.385,20.933,-0.849,0.627,0.575
129,0.864,0.015,0.629,0.932,0.015,0.560,0.864,0.015,0.629,0.225,0.245,-35.034,-37.623,0.138,0.285
407,0.898,0.393,0.538,0.968,0.417,0.455,0.898,0.393,0.538,0.224,0.406,-6.873,-41.980,0.384,0.251
287,0.013,0.885,0.587,0.014,0.939,0.512,0.013,0.885,0.587,0.222,0.240,-5.769,39.600,0.393,0.893
196,0.886,0.286,0.575,0.956,0.303,0.497,0.886,0.286,0.575,0.222,0.340,-11.590,-43.567,0.343,0.238
36,0.244,0.395,0.966,0.263,0.419,0.949,0.244,0.395,0.966,0.220,0.320,8.389,-2.437,0.517,0.562
363,0.356,0.381,0.938,0.384,0.405,0.916,0.356,0.381,0.938,0.219,0.411,16.446,-5.096,0.588,0.541
485,0.888,0.389,0.547,0.958,0.413,0.465,0.888,0.389,0.547,0.218,0.400,-7.482,-41.457,0.378,0.255
141,0.825,0.020,0.751,0.890,0.021,0.701,0.825,0.020,0.751,0.216,0.249,-30.517,-35.045,0.177,0.305
552,0.393,0.345,0.939,0.424,0.366,0.918,0.393,0.345,0.939,0.216,0.392,19.960,-2.765,0.618,0.559
474,0.381,0.251,0.966,0.411,0.267,0.949,0.381,0.251,0.966,0.214,0.314,20.230,4.190,0.621,0.614
298,0.343,0.378,0.941,0.370,0.401,0.920,0.343,0.378,0.941,0.214,0.390,15.588,-4.666,0.580,0.544
508,0.370,0.379,0.935,0.399,0.402,0.913,0.370,0.379,0.935,0.214,0.417,17.620,-5.215,0.598,0.540
259,0.308,0.385,0.950,0.332,0.409,0.931,0.308,0.385,0.950,0.212,0.354,11.861,-3.256,0.547,0.556
44,0.294,0.379,0.955,0.318,0.402,0.937,0.294,0.379,0.955,0.211,0.340,11.016,-2.391,0.540,0.562
450,0.865,0.019,0.628,0.932,0.020,0.558,0.865,0.019,0.628,0.209,0.229,-34.932,-37.795,0.139,0.284
405,0.383,0.359,0.937,0.413,0.380,0.915,0.383,0.359,0.937,0.206,0.385,18.963,-4.006,0.610,0.550
45,0.303,0.019,0.987,0.327,0.020,0.973,0.303,0.019,0.987,0.206,0.216,-7.409,-71.512,0.379,0.018
83,0.399,0.311,0.948,0.430,0.330,0.929,0.399,0.311,0.948,0.206,0.344,21.104,-0.097,0.628,0.580
415,0.765,0.016,0.958,0.825,0.017,0.940,0.765,0.016,0.958,0.200,0.217,-28.251,-29.908,0.197,0.346
370,0.899,0.244,0.574,0.970,0.259,0.496,0.899,0.244,0.574,0.200,0.281,-12.674,-44.747,0.333,0.229
172,0.226,0.295,0.993,0.244,0.313,0.980,0.226,0.295,0.993,0.200,0.272,10.076,5.680,0.532,0.626
545,0.256,0.375,0.966,0.276,0.398,0.949,0.256,0.375,0.966,0.200,0.297,8.915,-1.561,0.522,0.569
558,0.376,0.906,0.538,0.405,0.961,0.455,0.376,0.906,0.538,0.200,0.360,-22.728,32.757,0.245,0.839
513,0.037,0.814,0.791,0.039,0.864,0.747,0.037,0.814,0.791,0.198,0.240,-6.667,46.361,0.386,0.946
54,0.334,0.398,0.942,0.360,0.423,0.921,0.334,0.398,0.942,0.194,0.346,14.286,-5.366,0.569,0.539
234,0.052,0.861,0.639,0.056,0.914,0.571,0.052,0.861,0.639,0.189,0.221,-7.074,40.749,0.382,0.902
453,0.794,0.045,0.865,0.856,0.047,0.832,0.794,0.045,0.865,0.188,0.233,-28.221,-31.783,0.197,0.331
274,0.291,0.391,0.955,0.313,0.415,0.936,0.291,0.391,0.955,0.185,0.297,10.665,-3.193,0.537,0.556
434,0.259,0.383,0.964,0.279,0.406,0.947,0.259,0.383,0.964,0.182,0.272,9.063,-2.079,0.523,0.565
160,0.323,0.405,0.945,0.348,0.430,0.924,0.323,0.405,0.945,0.176,0.306,13.268,-5.347,0.560,0.539
231,0.009,0.878,0.597,0.010,0.932,0.523,0.009,0.878,0.597,0.176,0.191,-5.739,40.206,0.394,0.898
537,0.296,0.382,0.954,0.320,0.405,0.935,0.296,0.382,0.954,0.176,0.287,11.158,-2.710,0.541,0.560
509,0.044,0.787,0.889,0.047,0.835,0.860,0.044,0.787,0.889,0.176,0.216,-7.093,49.390,0.382,0.970
5,0.037,0.823,0.761,0.040,0.873,0.712,0.037,0.823,0.761,0.172,0.207,-6.696,45.492,0.385,0.939
60,0.861,0.314,0.619,0.928,0.333,0.548,0.861,0.314,0.619,0.172,0.289,-12.362,-40.836,0.336,0.260
63,0.853,0.285,0.649,0.920,0.302,0.583,0.853,0.285,0.649,0.171,0.276,-14.115,-40.181,0.321,0.265
334,0.852,0.049,0.664,0.919,0.052,0.601,0.852,0.049,0.664,0.167,0.192,-33.018,-37.550,0.155,0.286
497,0.012,0.763,0.963,0.012,0.810,0.946,0.012,0.763,0.963,0.167,0.178,-6.812,51.016,0.384,0.983
369,0.363,0.353,0.942,0.391,0.374,0.921,0.363,0.353,0.942,0.167,0.305,17.747,-3.638,0.599,0.553
