6.571429e-02	6.571429e-02	6.571429e-02	6.571429e-02	6.571429e-02	6.057143e-01
6.714286e-02	6.714286e-02	6.714286e-02	6.714286e-02	6.714286e-02	5.971429e-01
6.857143e-02	6.857143e-02	6.857143e-02	6.857143e-02	6.857143e-02	5.885714e-01
7.000000e-02	7.000000e-02	7.000000e-02	7.000000e-02	7.000000e-02	5.800000e-01
7.142857e-02	7.142857e-02	7.142857e-02	7.142857e-02	7.142857e-02	5.714286e-01
7.285714e-02	7.285714e-02	7.285714e-02	7.285714e-02	7.285714e-02	5.628571e-01
7.428571e-02	7.428571e-02	7.428571e-02	7.428571e-02	7.428571e-02	5.542857e-01
7.571429e-02	7.571429e-02	7.571429e-02	7.571429e-02	7.571429e-02	5.457143e-01
7.714286e-02	7.714286e-02	7.714286e-02	7.714286e-02	7.714286e-02	5.371429e-01
7.857143e-02	7.857143e-02	7.857143e-02	7.857143e-02	7.857143e-02	5.285714e-01
8.000000e-02	8.000000e-02	8.000000e-02	8.000000e-02	8.000000e-02	5.200000e-01
8.142857e-02	8.142857e-02	8.142857e-02	8.142857e-02	8.142857e-02	5.114286e-01
8.285714e-02	8.285714e-02	8.285714e-02	8.285714e-02	8.285714e-02	5.028571e-01
8.428571e-02	8.428571e-02	8.428571e-02	8.428571e-02	8.428571e-02	4.942857e-01
8.571429e-02	8.571429e-02	8.571429e-02	8.571429e-02	8.571429e-02	4.857143e-01
8.714286e-02	8.714286e-02	8.714286e-02	8.714286e-02	8.714286e-02	4.771429e-01
8.857143e-02	8.857143e-02	8.857143e-02	8.857143e-02	8.857143e-02	4.685714e-01
9.000000e-02	9.000000e-02	9.000000e-02	9.000000e-02	9.000000e-02	4.600000e-01
9.142857e-02	9.142857e-02	9.142857e-02	9.142857e-02	9.142857e-02	4.514286e-01
9.285714e-02	9.285714e-02	9.285714e-02	9.285714e-02	9.285714e-02	4.428571e-01
9.428571e-02	9.428571e-02	9.428571e-02	9.428571e-02	9.428571e-02	4.342857e-01
9.571429e-02	9.571429e-02	9.571429e-02	9.571429e-02	9.571429e-02	4.257143e-01
9.714286e-02	9.714286e-02	9.714286e-02	9.714286e-02	9.714286e-02	4.171429e-01
9.857143e-02	9.857143e-02	9.857143e-02	9.857143e-02	9.857143e-02	4.085714e-01
1.000000e-01	1.000000e-01	1.000000e-01	1.000000e-01	1.000000e-01	4.000000e-01
1.014286e-01	1.014286e-01	1.014286e-01	1.014286e-01	1.014286e-01	3.914286e-01
1.028571e-01	1.028571e-01	1.028571e-01	1.028571e-01	1.028571e-01	3.828571e-01
1.042857e-01	1.042857e-01	1.042857e-01	1.042857e-01	1.042857e-01	3.742857e-01
1.057143e-01	1.057143e-01	1.057143e-01	1.057143e-01	1.057143e-01	3.657143e-01
1.071429e-01	1.071429e-01	1.071429e-01	1.071429e-01	1.071429e-01	3.571429e-01
1.085714e-01	1.085714e-01	1.085714e-01	1.085714e-01	1.085714e-01	3.485714e-01
1.100000e-01	1.100000e-01	1.100000e-01	1.100000e-01	1.100000e-01	3.400000e-01
1.114286e-01	1.114286e-01	1.114286e-01	1.114286e-01	1.114286e-01	3.314286e-01
1.128571e-01	1.128571e-01	1.128571e-01	1.128571e-01	1.128571e-01	3.228571e-01
1.142857e-01	1.142857e-01	1.142857e-01	1.142857e-01	1.142857e-01	3.142857e-01
1.157143e-01	1.157143e-01	1.157143e-01	1.157143e-01	1.157143e-01	3.057143e-01
1.171429e-01	1.171429e-01	1.171429e-01	1.171429e-01	1.171429e-01	2.971429e-01
1.185714e-01	1.185714e-01	1.185714e-01	1.185714e-01	1.185714e-01	2.885714e-01
1.200000e-01	1.200000e-01	1.200000e-01	1.200000e-01	1.200000e-01	2.800000e-01
1.214286e-01	1.214286e-01	1.214286e-01	1.214286e-01	1.214286e-01	2.714286e-01
1.228571e-01	1.228571e-01	1.228571e-01	1.228571e-01	1.228571e-01	2.628571e-01
1.242857e-01	1.242857e-01	1.242857e-01	1.242857e-01	1.242857e-01	2.542857e-01
1.257143e-01	1.257143e-01	1.257143e-01	1.257143e-01	1.257143e-01	2.457143e-01
1.271429e-01	1.271429e-01	1.271429e-01	1.271429e-01	1.271429e-01	2.371429e-01
1.285714e-01	1.285714e-01	1.285714e-01	1.285714e-01	1.285714e-01	2.285714e-01
1.300000e-01	1.300000e-01	1.300000e-01	1.300000e-01	1.300000e-01	2.200000e-01
1.314286e-01	1.314286e-01	1.314286e-01	1.314286e-01	1.314286e-01	2.114286e-01
1.328571e-01	1.328571e-01	1.328571e-01	1.328571e-01	1.328571e-01	2.028571e-01
1.342857e-01	1.342857e-01	1.342857e-01	1.342857e-01	1.342857e-01	1.942857e-01
1.357143e-01	1.357143e-01	1.357143e-01	1.357143e-01	1.357143e-01	1.857143e-01
1.371429e-01	1.371429e-01	1.371429e-01	1.371429e-01	1.371429e-01	1.771429e-01
1.385714e-01	1.385714e-01	1.385714e-01	1.385714e-01	1.385714e-01	1.685714e-01
1.400000e-01	1.400000e-01	1.400000e-01	1.400000e-01	1.400000e-01	1.600000e-01
1.414286e-01	1.414286e-01	1.414286e-01	1.414286e-01	1.414286e-01	1.514286e-01
1.428571e-01	1.428571e-01	1.428571e-01	1.428571e-01	1.428571e-01	1.428571e-01
3.991837e-01	4.886159e-01	9.160603e-01	6.625199e-01	3.616014e-01	-9.139906e-01
4.737989e-01	7.409518e-01	7.122493e-01	7.685578e-01	9.566090e-01	-1.326083e+00
9.111220e-01	4.924167e-01	7.619607e-01	7.813712e-01	7.397708e-01	-1.343321e+00
6.126817e-01	8.527518e-01	7.352156e-01	3.906010e-01	7.114560e-01	-1.151353e+00
4.284247e-01	9.608991e-01	5.971280e-01	8.070423e-01	9.203549e-01	-1.356924e+00
3.451476e-01	6.441741e-01	8.298003e-01	3.406667e-01	7.233771e-01	-9.415829e-01
7.034908e-01	3.282036e-01	5.321059e-01	3.290832e-01	6.938725e-01	-7.933780e-01
4.897154e-01	9.989304e-01	7.307860e-01	9.067971e-01	4.635206e-01	-1.294875e+00
4.955875e-01	3.602489e-01	7.726934e-01	9.567015e-01	7.333275e-01	-1.159279e+00
4.930808e-01	5.242535e-01	7.842482e-01	6.641726e-01	4.827746e-01	-9.742649e-01
5.681177e-01	4.992470e-01	8.942092e-01	4.137678e-01	7.171369e-01	-1.046239e+00
7.405831e-01	8.084746e-01	9.237430e-01	7.022025e-01	3.860403e-01	-1.280522e+00
3.832850e-01	3.487759e-01	5.711707e-01	5.581883e-01	3.084079e-01	-5.849139e-01
6.680022e-01	6.951044e-01	4.002081e-01	6.119636e-01	6.425058e-01	-1.008892e+00
7.548170e-01	3.592100e-01	3.760831e-01	6.170242e-01	3.698047e-01	-7.384695e-01
3.179107e-01	7.587608e-01	4.562447e-01	5.655383e-01	5.923704e-01	-8.454124e-01
6.697755e-01	4.768524e-01	5.039337e-01	9.851907e-01	7.710544e-01	-1.203403e+00
7.804731e-01	4.228080e-01	8.950271e-01	6.364420e-01	4.776240e-01	-1.106187e+00
6.481891e-01	6.652001e-01	6.952469e-01	5.846599e-01	8.004490e-01	-1.196873e+00
4.763820e-01	4.004770e-01	4.305728e-01	5.746154e-01	5.951520e-01	-7.385996e-01
3.374373e-01	5.449737e-01	2.816036e-01	2.995632e-01	5.595813e-01	-5.115796e-01
5.590136e-01	3.556785e-01	3.642809e-01	5.049569e-01	4.519611e-01	-6.179455e-01
6.012844e-01	7.363140e-01	7.856536e-01	7.152017e-01	4.525874e-01	-1.145521e+00
3.816813e-01	4.568049e-01	9.438874e-01	6.415322e-01	9.630798e-01	-1.193493e+00
3.312012e-01	6.004350e-01	4.271076e-01	7.810993e-01	8.307734e-01	-9.853082e-01
5.072958e-01	9.823948e-01	8.937574e-01	4.461631e-01	8.883123e-01	-1.358962e+00
3.139963e-01	6.938772e-01	7.286998e-01	3.681822e-01	5.371267e-01	-8.209411e-01
8.180986e-01	5.435336e-01	6.475839e-01	5.060362e-01	9.428586e-01	-1.229055e+00
7.896738e-01	6.289923e-01	9.497018e-01	9.787615e-01	4.113652e-01	-1.379247e+00
4.474852e-01	4.314053e-01	8.573368e-01	3.605070e-01	9.640545e-01	-1.030394e+00
5.657194e-01	4.038673e-01	7.928257e-01	9.033285e-01	5.857835e-01	-1.125762e+00
5.117834e-01	6.849263e-01	3.930120e-01	8.970459e-01	7.656941e-01	-1.126231e+00
9.824781e-01	6.120853e-01	9.488034e-01	7.754157e-01	9.194918e-01	-1.619137e+00
4.382036e-01	5.206050e-01	8.806873e-01	7.121086e-01	6.549164e-01	-1.103260e+00
3.532803e-01	3.313951e-01	5.591693e-01	7.549712e-01	8.205375e-01	-9.096767e-01
4.500373e-01	5.040543e-01	7.675760e-01	6.815491e-01	5.805424e-01	-9.918795e-01
6.091910e-01	9.040693e-01	6.391933e-01	4.014274e-01	7.807982e-01	-1.167340e+00
3.320015e-01	6.331662e-01	7.160797e-01	6.264875e-01	6.072653e-01	-9.575001e-01
9.006803e-01	5.224526e-01	5.655991e-01	3.386910e-01	7.319945e-01	-1.029709e+00
6.917433e-01	4.877947e-01	3.774590e-01	6.079538e-01	8.021517e-01	-9.835513e-01
5.553204e-01	5.636560e-01	9.995152e-01	6.579943e-01	6.951850e-01	-1.235835e+00
6.865142e-01	4.929444e-01	5.627156e-01	9.032220e-01	6.129274e-01	-1.129162e+00
5.984901e-01	7.153298e-01	5.754379e-01	3.413872e-01	6.804205e-01	-9.555328e-01
6.496366e-01	4.193368e-01	6.821200e-01	5.477552e-01	3.408437e-01	-8.198462e-01
3.798944e-01	8.039820e-01	4.219767e-01	9.956376e-01	7.478039e-01	-1.174647e+00
4.223145e-01	4.508957e-01	9.277310e-01	6.859834e-01	9.065608e-01	-1.196743e+00
4.912061e-01	8.912971e-01	7.079000e-01	3.588471e-01	6.785941e-01	-1.063922e+00
3.880508e-01	7.146748e-01	2.688991e-01	3.403220e-01	2.581221e-01	-4.850344e-01
5.471620e-01	7.138841e-01	5.898017e-01	7.721707e-01	8.537280e-01	-1.238373e+00
3.352493e-01	3.569841e-01	8.848784e-01	4.165338e-01	4.654681e-01	-7.295569e-01
4.695795e-01	3.508451e-01	6.688110e-01	5.158252e-01	4.380039e-01	-7.215324e-01
6.911697e-01	4.781539e-01	5.378533e-01	7.092060e-01	4.490953e-01	-9.327391e-01
5.965633e-01	3.985376e-01	3.346034e-01	5.727362e-01	5.802348e-01	-7.413377e-01
8.513987e-01	7.640652e-01	4.658648e-01	8.266919e-01	7.269967e-01	-1.317509e+00
7.893135e-01	5.027651e-01	3.386756e-01	7.702500e-01	4.522024e-01	-9.266033e-01
6.605826e-01	5.113347e-01	4.990446e-01	8.887736e-01	8.654952e-01	-1.212615e+00
6.209766e-01	9.460332e-01	4.440117e-01	3.767351e-01	7.993063e-01	-1.093531e+00
8.494469e-01	7.948447e-01	3.754023e-01	8.370313e-01	6.407080e-01	-1.248717e+00
3.984294e-01	3.869916e-01	5.425271e-01	9.083686e-01	9.124115e-01	-1.074364e+00
3.544215e-01	4.434828e-01	6.465548e-01	4.118334e-01	2.905880e-01	-5.734402e-01
7.809650e-01	4.513773e-01	3.269517e-01	5.138970e-01	6.864113e-01	-8.798012e-01
6.634015e-01	6.642088e-01	4.240056e-01	3.958547e-01	5.718013e-01	-8.596360e-01
6.197273e-01	8.134369e-01	9.777992e-01	4.455430e-01	5.172883e-01	-1.186897e+00
8.275198e-01	5.798028e-01	6.905939e-01	4.600114e-01	9.467907e-01	-1.252359e+00
5.876698e-01	6.045116e-01	9.152472e-01	4.235885e-01	7.421027e-01	-1.136560e+00
2.882953e-01	3.421864e-01	4.323045e-01	9.262094e-01	4.245491e-01	-7.067724e-01
3.405829e-01	6.096836e-01	3.473707e-01	6.013239e-01	9.527427e-01	-9.258519e-01
9.981574e-01	8.500115e-01	4.754758e-01	9.054211e-01	7.148338e-01	-1.471950e+00
6.022239e-01	8.141751e-01	5.673645e-01	4.927187e-01	6.046740e-01	-1.040578e+00
4.320088e-01	7.282947e-01	3.893519e-01	8.516631e-01	5.499282e-01	-9.756233e-01
6.446105e-01	6.550302e-01	6.051246e-01	7.541252e-01	9.142902e-01	-1.286590e+00
4.648788e-01	6.660038e-01	4.340274e-01	4.272046e-01	7.864215e-01	-8.892681e-01
6.873364e-01	5.764800e-01	3.954219e-01	3.867584e-01	8.683800e-01	-9.571884e-01
6.978386e-01	4.370641e-01	9.504431e-01	8.304453e-01	7.904500e-01	-1.353121e+00
9.611557e-01	4.033419e-01	4.820778e-01	4.175684e-01	4.420085e-01	-8.530762e-01
5.391908e-01	4.316790e-01	4.171754e-01	4.359714e-01	8.389670e-01	-8.314918e-01
7.229566e-01	7.932092e-01	5.726006e-01	4.341065e-01	9.800595e-01	-1.251466e+00
5.012740e-01	8.096967e-01	4.590101e-01	8.381582e-01	5.567606e-01	-1.082450e+00
7.202624e-01	8.851717e-01	7.443613e-01	6.448007e-01	6.878671e-01	-1.341232e+00
5.508762e-01	5.183740e-01	7.312922e-01	9.353262e-01	7.402339e-01	-1.238051e+00
8.114050e-01	6.516120e-01	9.189561e-01	4.778457e-01	9.942999e-01	-1.427059e+00
4.468769e-01	7.296431e-01	6.955697e-01	4.242658e-01	4.254009e-01	-8.608782e-01
6.239044e-01	4.234491e-01	5.373322e-01	7.875578e-01	3.199520e-01	-8.460977e-01
5.990297e-01	8.780507e-01	6.732539e-01	6.465786e-01	5.290351e-01	-1.162974e+00
4.201019e-01	3.821177e-01	8.264208e-01	9.323684e-01	8.386075e-01	-1.199808e+00
7.305029e-01	6.717780e-01	7.015727e-01	4.148246e-01	6.152091e-01	-1.066944e+00
6.967979e-01	4.320262e-01	5.975665e-01	3.493280e-01	5.892856e-01	-8.325021e-01
8.028843e-01	4.141441e-01	3.699273e-01	8.694404e-01	7.625288e-01	-1.109462e+00
9.575607e-01	7.664142e-01	5.905061e-01	6.306287e-01	4.223968e-01	-1.183753e+00
8.962049e-01	6.136632e-01	3.750722e-01	4.534511e-01	5.035991e-01	-9.209953e-01
9.071003e-01	8.678802e-01	8.555403e-01	9.423820e-01	4.847234e-01	-1.528813e+00
5.804800e-01	9.632938e-01	6.362332e-01	5.349102e-01	4.715111e-01	-1.093214e+00
3.213548e-01	7.174007e-01	4.225757e-01	5.607818e-01	7.368675e-01	-8.794902e-01
7.913174e-01	5.523982e-01	8.084744e-01	8.015482e-01	6.185799e-01	-1.286159e+00
9.702020e-01	5.638892e-01	9.566765e-01	3.658742e-01	4.304099e-01	-1.143526e+00
5.265986e-01	4.103516e-01	5.064962e-01	9.060338e-01	9.162206e-01	-1.132850e+00
5.080200e-01	5.976102e-01	3.556427e-01	3.049974e-01	4.272710e-01	-5.967707e-01
6.516698e-01	8.553877e-01	9.597718e-01	8.332545e-01	9.125475e-01	-1.606316e+00
4.839433e-01	2.872628e-01	4.113070e-01	4.080767e-01	7.817989e-01	-6.861943e-01
5.215347e-01	5.455768e-01	4.926021e-01	5.688176e-01	6.001570e-01	-8.643441e-01
6.471548e-01	5.284523e-01	5.110397e-01	7.624594e-01	6.351846e-01	-1.042145e+00
4.028878e-01	9.795570e-01	9.088671e-01	7.646966e-01	7.375934e-01	-1.396801e+00
7.999396e-01	6.905061e-01	6.450016e-01	5.472442e-01	6.683850e-01	-1.175538e+00
4.239782e-01	9.699305e-01	7.889706e-01	7.538797e-01	4.053244e-01	-1.171042e+00
3.946299e-01	7.973840e-01	4.878436e-01	8.281728e-01	4.250686e-01	-9.665495e-01
6.702994e-01	8.252751e-01	9.570112e-01	4.853971e-01	4.595657e-01	-1.198774e+00
2.844163e-01	4.745330e-01	5.239626e-01	5.460119e-01	2.770523e-01	-5.529881e-01
6.990799e-01	6.994246e-01	3.637630e-01	3.178579e-01	4.442379e-01	-7.621816e-01
6.353574e-01	9.168690e-01	3.462941e-01	3.506299e-01	3.854067e-01	-8.172786e-01
8.918889e-01	7.076256e-01	9.069255e-01	8.472455e-01	5.582706e-01	-1.455978e+00
7.219501e-01	6.636801e-01	3.740680e-01	7.863845e-01	4.378863e-01	-9.919845e-01
3.708272e-01	6.118988e-01	7.433739e-01	5.175902e-01	6.076355e-01	-9.256628e-01
3.956259e-01	5.306165e-01	9.956161e-01	3.410506e-01	3.018734e-01	-7.823913e-01
3.671629e-01	8.405166e-01	6.933789e-01	3.843572e-01	7.790853e-01	-1.032250e+00
8.076030e-01	7.263474e-01	8.275250e-01	9.286248e-01	8.533904e-01	-1.571745e+00
3.971944e-01	5.394010e-01	6.838572e-01	5.435954e-01	5.014237e-01	-8.327358e-01
9.224262e-01	7.184339e-01	5.723983e-01	5.704831e-01	4.121498e-01	-1.097946e+00
8.790572e-01	5.256335e-01	8.285588e-01	3.923437e-01	8.210703e-01	-1.223332e+00
3.655548e-01	3.498838e-01	6.314734e-01	5.668252e-01	6.382878e-01	-7.760124e-01
3.752905e-01	6.418843e-01	7.027626e-01	8.089168e-01	4.620680e-01	-9.954611e-01
7.662289e-01	4.827263e-01	3.449243e-01	7.014185e-01	6.361524e-01	-9.657252e-01
7.603016e-01	6.795245e-01	9.423861e-01	4.817581e-01	9.896654e-01	-1.426818e+00
9.300429e-01	5.938395e-01	8.280942e-01	5.854232e-01	9.658492e-01	-1.451624e+00
8.574910e-01	5.096175e-01	8.256507e-01	6.943294e-01	6.368288e-01	-1.261959e+00
8.234835e-01	3.545232e-01	3.969146e-01	7.197575e-01	8.343488e-01	-1.064514e+00
8.417528e-01	5.342872e-01	5.782902e-01	7.187695e-01	9.041622e-01	-1.288631e+00
4.968904e-01	4.422836e-01	5.365134e-01	5.165756e-01	4.089338e-01	-7.005984e-01
3.482979e-01	2.937184e-01	3.047924e-01	4.390848e-01	3.263767e-01	-3.561351e-01
4.647365e-01	3.257993e-01	4.768399e-01	3.928601e-01	4.333395e-01	-5.467877e-01
8.105643e-01	8.618041e-01	6.232138e-01	9.762988e-01	6.987404e-01	-1.485311e+00
7.519330e-01	5.174949e-01	5.059470e-01	3.812118e-01	6.755435e-01	-9.160651e-01
7.051734e-01	9.470588e-01	5.358459e-01	4.995517e-01	4.178796e-01	-1.052755e+00
5.008049e-01	3.720709e-01	3.222711e-01	7.588808e-01	6.233496e-01	-7.886886e-01
8.405374e-01	4.759179e-01	3.626583e-01	8.008727e-01	7.791602e-01	-1.129573e+00
8.362629e-01	5.777736e-01	3.895374e-01	4.944881e-01	4.532979e-01	-8.756799e-01
2.229031e-01	4.415751e-01	2.612391e-01	3.021681e-01	3.845827e-01	-3.062341e-01
8.303345e-01	3.808182e-01	6.187117e-01	4.152623e-01	4.575018e-01	-8.513142e-01
3.903171e-01	8.614170e-01	7.783404e-01	6.031774e-01	3.916759e-01	-1.012464e+00
3.520126e-01	9.996666e-01	4.344768e-01	6.186619e-01	4.407805e-01	-9.227992e-01
5.442716e-01	9.311397e-01	4.460972e-01	7.178641e-01	4.640077e-01	-1.051690e+00
9.600224e-01	7.937715e-01	7.985373e-01	6.812423e-01	5.523702e-01	-1.392972e+00
3.846327e-01	9.661482e-01	3.718927e-01	8.805370e-01	4.028818e-01	-1.003046e+00
5.408250e-01	9.517383e-01	3.521468e-01	4.808833e-01	7.741306e-01	-1.049862e+00
3.526505e-01	2.677626e-01	2.982244e-01	3.058826e-01	6.450513e-01	-4.347857e-01
6.486870e-01	6.811174e-01	4.445119e-01	4.468383e-01	5.339800e-01	-8.775673e-01
5.094289e-01	8.175556e-01	5.131898e-01	8.999134e-01	3.504746e-01	-1.045281e+00
3.359494e-01	3.299782e-01	7.048393e-01	7.335836e-01	8.309116e-01	-9.676311e-01
3.444161e-01	8.250936e-01	8.925983e-01	3.885099e-01	3.994221e-01	-9.250200e-01
8.166078e-01	9.677008e-01	5.274820e-01	5.419592e-01	6.304280e-01	-1.242089e+00
4.588831e-01	4.367655e-01	7.706670e-01	7.655994e-01	7.735932e-01	-1.102754e+00
6.589044e-01	5.130731e-01	3.255813e-01	4.649121e-01	3.928703e-01	-6.776706e-01
6.642743e-01	6.506739e-01	7.388155e-01	7.631199e-01	9.794301e-01	-1.398157e+00
4.804072e-01	5.718351e-01	9.083750e-01	9.064095e-01	3.730531e-01	-1.120040e+00
5.904259e-01	4.440232e-01	6.638668e-01	4.554710e-01	5.321441e-01	-8.429655e-01
6.206922e-01	6.012614e-01	5.379595e-01	6.394187e-01	4.774729e-01	-9.384024e-01
8.533873e-01	4.861539e-01	6.490947e-01	5.409529e-01	6.255732e-01	-1.077581e+00
3.822971e-01	6.535342e-01	4.602241e-01	5.625871e-01	9.089602e-01	-9.838013e-01
6.859345e-01	4.378363e-01	8.343366e-01	7.825805e-01	3.716832e-01	-1.056186e+00
7.844305e-01	6.024486e-01	8.106889e-01	9.022897e-01	7.691341e-01	-1.434496e+00
5.110655e-01	5.117852e-01	5.090776e-01	6.425358e-01	6.414384e-01	-9.079513e-01
7.429106e-01	9.317265e-01	4.452186e-01	4.320753e-01	4.713114e-01	-1.011621e+00
4.699033e-01	9.892369e-01	7.852550e-01	4.914620e-01	7.689170e-01	-1.252387e+00
3.303376e-01	4.174346e-01	5.433145e-01	7.667811e-01	7.047697e-01	-8.813188e-01
9.152378e-01	9.114872e-01	8.668237e-01	6.520337e-01	4.765135e-01	-1.411048e+00
6.030365e-01	3.992234e-01	6.372900e-01	5.810828e-01	9.868273e-01	-1.103730e+00
8.599925e-01	4.922139e-01	7.176409e-01	6.435412e-01	5.948517e-01	-1.154120e+00
5.109477e-01	7.779491e-01	4.601004e-01	3.337972e-01	6.170570e-01	-8.499256e-01
5.837199e-01	7.454414e-01	3.802104e-01	8.400628e-01	3.891559e-01	-9.692953e-01
4.619477e-01	9.362006e-01	3.341809e-01	5.375297e-01	4.445818e-01	-8.572203e-01
8.683034e-01	9.856311e-01	3.958819e-01	6.967908e-01	7.433343e-01	-1.344971e+00
4.643673e-01	7.217756e-01	8.503488e-01	3.566122e-01	8.035159e-01	-1.098310e+00
6.098483e-01	9.687350e-01	4.841956e-01	7.527863e-01	6.273588e-01	-1.221462e+00
5.410135e-01	4.806493e-01	5.185310e-01	4.496642e-01	6.502377e-01	-8.200479e-01
4.723858e-01	7.980152e-01	8.418383e-01	8.064860e-01	6.850114e-01	-1.301868e+00
8.799741e-01	7.048620e-01	9.030525e-01	5.101138e-01	4.807411e-01	-1.239372e+00
6.965972e-01	6.604046e-01	5.464052e-01	4.447572e-01	8.459754e-01	-1.097070e+00
6.162809e-01	3.305465e-01	8.746777e-01	3.320440e-01	3.584223e-01	-7.559857e-01
7.473951e-01	9.096782e-01	7.244461e-01	8.770831e-01	9.168243e-01	-1.587713e+00
4.553720e-01	6.197895e-01	7.668263e-01	5.576476e-01	3.496038e-01	-8.746195e-01
7.721230e-01	7.434343e-01	8.606952e-01	7.607329e-01	6.698975e-01	-1.403441e+00
4.043962e-01	6.997751e-01	6.638128e-01	8.449604e-01	5.683078e-01	-1.090626e+00
4.550289e-01	9.576390e-01	3.743102e-01	3.382632e-01	9.032683e-01	-1.014255e+00
3.279810e-01	4.032270e-01	5.554117e-01	4.965542e-01	8.667357e-01	-8.249548e-01
9.680985e-01	7.593436e-01	6.850456e-01	4.744549e-01	6.614685e-01	-1.274205e+00
5.835981e-01	3.359263e-01	7.585543e-01	6.146798e-01	7.231401e-01	-1.007949e+00
6.301448e-01	4.859460e-01	2.973797e-01	2.662396e-01	3.650698e-01	-5.223899e-01
