4.5620e-04	5.6025e-05	7.2790e-05	6.7331e-04	1.1438e-03	2.7843e-03	5.9434e-02	9.9823e-01
9.3781e-02	1.6065e-01	1.0791e-01	6.2853e-02	5.5183e-01	5.1816e-01	5.8421e-01	1.8839e-01
7.5245e-02	1.1149e-01	1.6543e-01	5.3028e-01	4.4478e-01	2.3005e-01	5.4990e-01	3.4670e-01
6.5914e-02	2.0559e-01	1.8273e-01	8.5823e-02	3.2152e-01	5.8512e-02	8.8460e-01	1.5269e-01
2.7045e-03	6.8735e-03	3.3670e-01	9.8710e-02	1.0382e-01	6.7598e-01	5.9487e-01	2.3503e-01
6.0765e-02	5.7934e-02	1.1142e-01	1.3324e-01	5.6129e-01	2.3003e-01	5.2211e-01	5.6765e-01
3.0476e-04	3.9309e-04	2.5571e-04	1.0896e-03	2.2666e-01	5.6223e-01	3.3607e-01	7.2082e-01
5.0499e-02	6.3554e-03	4.7835e-02	1.4714e-01	2.7443e-01	5.8645e-01	7.4330e-01	4.1737e-02
6.8171e-02	7.1625e-02	6.8682e-02	2.9527e-02	7.2778e-01	1.2329e-02	6.7401e-01	2.2980e-02
2.5599e-01	2.0900e-01	2.6840e-01	2.8682e-01	3.9364e-01	2.4992e-01	6.3842e-01	3.3391e-01
6.7247e-03	2.8829e-03	4.0583e-02	1.9050e-02	1.0609e-01	1.3990e-01	7.2409e-02	9.8075e-01
2.1820e-04	1.2661e-03	2.4027e-03	7.7594e-03	6.9108e-03	3.3572e-01	9.1965e-01	2.0354e-01
1.6133e-06	2.3493e-06	6.4049e-06	1.3640e-04	5.7055e-04	2.5938e-03	6.9721e-03	9.9997e-01
4.4862e-03	4.5253e-03	2.4451e-04	8.6128e-03	2.0394e-02	3.2180e-01	7.3616e-01	5.9496e-01
1.1927e-04	8.1567e-04	1.4216e-02	1.9449e-02	2.0616e-02	6.0091e-02	7.2812e-01	6.8208e-01
1.8816e-04	1.2576e-04	5.1987e-06	3.4755e-03	6.7805e-05	5.9615e-01	5.1806e-01	6.1336e-01
3.0553e-03	2.0172e-03	1.5913e-03	1.2702e-02	2.1648e-02	1.8546e-01	5.6322e-02	9.8071e-01
6.5369e-04	1.7959e-03	1.4895e-03	4.7946e-02	4.2445e-02	1.9299e-01	6.8746e-01	6.9717e-01
2.8702e-02	1.1793e-02	1.3368e-02	2.9763e-02	1.9512e-01	4.2194e-02	8.3276e-01	5.1441e-01
1.3393e-03	2.0835e-04	1.0502e-02	2.5196e-01	2.9298e-01	4.4193e-01	3.9041e-01	7.0911e-01
2.5334e-01	1.7624e-01	3.3387e-01	1.6698e-01	5.0033e-01	2.4139e-01	3.8017e-01	5.5882e-01
2.8330e-02	1.7876e-02	8.8194e-03	5.9506e-02	2.7339e-02	7.9659e-01	5.6509e-01	2.0155e-01
6.6873e-02	1.2188e-04	9.6858e-02	1.8251e-01	2.6936e-01	4.6128e-01	3.9628e-01	7.1446e-01
3.2238e-03	6.3916e-03	1.2737e-02	5.7607e-01	2.0144e-01	2.6906e-01	3.9474e-01	6.3177e-01
2.1456e-04	2.3704e-03	2.5132e-02	1.6619e-02	2.6385e-01	8.3635e-01	4.1956e-01	2.3229e-01
2.8149e-02	3.0407e-02	3.7547e-02	2.9739e-02	3.0184e-01	1.5089e-01	8.4804e-01	4.0365e-01
1.8737e-03	6.8772e-04	1.1934e-02	3.0867e-02	6.8489e-02	1.5444e-01	7.5656e-03	9.8504e-01
6.2931e-02	3.2614e-02	4.0720e-01	2.6370e-01	7.0674e-01	1.1945e-01	1.7528e-01	4.6385e-01
4.7325e-03	1.0751e-02	7.3464e-03	3.5171e-02	2.7772e-01	1.6191e-01	8.9651e-01	3.0247e-01
2.2955e-02	1.2776e-01	1.9311e-01	3.4601e-01	1.0271e-01	7.3984e-01	1.0857e-01	5.0640e-01
5.3291e-02	3.7449e-02	1.8802e-02	2.2695e-02	5.5345e-02	6.0385e-02	4.8147e-02	9.9291e-01
3.4042e-02	7.8755e-03	8.4215e-03	3.8556e-02	1.9226e-02	2.8963e-01	8.7760e-01	3.7787e-01
6.4905e-03	9.1603e-03	5.8636e-03	1.6071e-02	1.5481e-03	2.8659e-03	9.2790e-01	3.7225e-01
3.6951e-04	3.4244e-04	3.9645e-03	3.1949e-02	2.6916e-02	1.8301e-02	3.0285e-02	9.9849e-01
9.0671e-03	1.2872e-02	1.8376e-02	1.6500e-02	1.0201e-02	8.0978e-02	8.8748e-02	9.9227e-01
5.1846e-04	7.2684e-03	1.0470e-02	7.2009e-04	2.6851e-03	1.9009e-03	4.1360e-02	9.9906e-01
3.2323e-02	3.7582e-02	3.5166e-02	1.8395e-02	2.3311e-01	9.4249e-01	1.2093e-01	1.9679e-01
2.4529e-03	4.5129e-03	1.5146e-02	4.6971e-02	7.9681e-02	5.5571e-02	1.0938e-01	9.8800e-01
1.0249e-01	2.3171e-01	6.5390e-02	1.8792e-01	3.9679e-01	1.2597e-01	6.2341e-01	5.7816e-01
5.8343e-03	2.2684e-03	3.2558e-03	4.2124e-04	8.3491e-02	2.6079e-01	8.3535e-01	4.7660e-01
2.2544e-02	1.3721e-02	5.2584e-02	4.3845e-02	3.1464e-02	1.6030e-02	7.9925e-01	5.9546e-01
1.6484e-01	9.6191e-02	6.1602e-02	1.0786e-01	2.7158e-01	6.9913e-01	3.7762e-01	4.9296e-01
3.9226e-02	3.8379e-03	2.0815e-02	3.7969e-02	1.0617e-01	3.0871e-02	7.9877e-03	9.9211e-01
2.4754e-04	2.1764e-04	3.9218e-04	1.3747e-04	1.1157e-03	6.7362e-04	7.5557e-01	6.5506e-01
1.6380e-04	6.1849e-04	2.0609e-05	6.5385e-03	2.0527e-03	6.0246e-03	5.4884e-02	9.9845e-01
1.6620e-01	2.9830e-02	1.2760e-02	2.4249e-01	5.0479e-01	6.1306e-01	2.4916e-01	4.6881e-01
7.3351e-02	1.9669e-02	1.8712e-01	3.1018e-01	2.1891e-01	8.3666e-02	6.5209e-01	6.1876e-01
4.9637e-03	9.5473e-03	2.4103e-01	5.7699e-02	6.9879e-01	1.8143e-01	9.9333e-02	6.3825e-01
3.8336e-03	8.8690e-03	5.4208e-03	7.8555e-02	5.0510e-02	1.6764e-02	8.3452e-03	9.9539e-01
2.2975e-02	3.3145e-01	3.9835e-02	7.8731e-01	2.7121e-01	7.0183e-02	3.5421e-01	2.5343e-01
5.4173e-02	4.7015e-02	3.9780e-02	6.6022e-01	2.7703e-01	4.2622e-01	1.5453e-01	5.2449e-01
5.8213e-03	5.2450e-03	5.3320e-03	6.9002e-03	7.3210e-02	3.7941e-02	5.1081e-02	9.9522e-01
1.1072e-01	1.6064e-01	8.4183e-03	5.5875e-01	5.5648e-02	2.3000e-01	3.9337e-01	6.6251e-01
1.2549e-01	5.7531e-02	1.9391e-01	4.3757e-01	2.0143e-01	4.2002e-01	8.6919e-02	7.2618e-01
2.2151e-05	6.3763e-02	6.6355e-02	1.6004e-01	1.4547e-01	9.2136e-01	1.8308e-01	2.4966e-01
1.6265e-01	5.4028e-03	2.2422e-01	8.8145e-02	2.0486e-01	8.0676e-01	4.7147e-02	4.6949e-01
1.2765e-02	5.3004e-02	7.6095e-03	4.0456e-02	3.1054e-01	9.3097e-01	1.2042e-01	1.3303e-01
7.3260e-02	7.2165e-02	1.4196e-01	1.1616e-01	5.3572e-01	5.6692e-01	5.4674e-01	2.2012e-01
2.7607e-04	1.1922e-03	3.3424e-03	5.1315e-03	1.6766e-02	7.8203e-01	4.8704e-01	3.8845e-01
2.0769e-03	4.1704e-03	3.8267e-03	8.7572e-03	6.6300e-03	3.2594e-02	9.7780e-01	2.0660e-01
3.1988e-03	2.0538e-05	6.0382e-05	5.3253e-02	2.4246e-02	9.1775e-01	2.2307e-01	3.2333e-01
3.0910e-02	9.6904e-03	1.4257e-04	2.7085e-02	2.9445e-01	8.1851e-02	6.7816e-01	6.6702e-01
2.3364e-02	2.2698e-02	7.6301e-02	1.0181e-01	1.1151e-01	6.7862e-01	2.8891e-01	6.5294e-01
2.0097e-03	3.1072e-04	1.0029e-03	5.8984e-04	1.5622e-02	1.8440e-02	9.9514e-01	9.5422e-02
2.4650e-01	2.4905e-02	4.8231e-01	1.0849e-01	1.5420e-02	5.1844e-01	1.1777e-01	6.4135e-01
7.2456e-02	4.2332e-03	3.9897e-04	1.9130e-01	5.7139e-01	5.4436e-01	5.5653e-01	1.5998e-01
3.1327e-02	7.1289e-02	9.8256e-02	5.0301e-01	3.9391e-01	7.5594e-01	2.2542e-02	6.4382e-02
3.6668e-02	1.0814e-02	1.3842e-01	4.6697e-01	3.2592e-01	2.6970e-01	4.0051e-01	6.4957e-01
2.7124e-01	1.4602e-01	2.8340e-01	5.0590e-02	5.2581e-01	2.9210e-01	5.2751e-01	4.2681e-01
1.7315e-02	5.9984e-03	8.8571e-02	3.0948e-02	2.1253e-02	6.5027e-01	2.9158e-01	6.9464e-01
2.7021e-03	1.8256e-04	7.7363e-04	2.9571e-03	6.0147e-03	6.9585e-03	1.2772e-02	9.9987e-01
7.4563e-03	4.7190e-03	5.2715e-02	2.8576e-01	7.0581e-01	6.3806e-01	9.3243e-02	3.8796e-02
5.2660e-03	1.0113e-02	1.6288e-02	2.0369e-02	6.1305e-03	1.5399e-01	9.0622e-01	3.9268e-01
6.8499e-04	1.2274e-03	9.6221e-04	1.5985e-03	6.5025e-03	1.3889e-01	7.5894e-02	9.8737e-01
2.2565e-05	2.1811e-05	2.7454e-05	1.0554e-05	7.9384e-07	1.0501e-02	8.3157e-03	9.9991e-01
2.2443e-01	2.2261e-01	9.9427e-02	8.1509e-02	1.8119e-01	1.0602e-01	8.9541e-01	1.9424e-01
5.4318e-02	6.3521e-03	4.9019e-02	3.3132e-01	1.2140e-01	1.0878e-01	8.5956e-01	3.4558e-01
1.2439e-02	1.6800e-02	1.0112e-02	7.3257e-04	5.5568e-02	7.5709e-02	1.6255e-01	9.8195e-01
2.2134e-02	1.8402e-02	4.1460e-02	5.5652e-01	5.8029e-01	7.2327e-02	5.7534e-01	1.2147e-01
5.7605e-02	9.6117e-03	1.2325e-02	1.2395e-01	8.1231e-01	3.8153e-01	3.7399e-01	1.8917e-01
